gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,opt_vb,cvml_vb,cvmh_vb,debt_diff,debt_per_diff,eq_deriv,eq_min_val,debt,equity,firm_value,leverage,ROE,p_filter_success,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.004,0.5,0.275,0.15,1.0,1.0,0.5,5.952389841180141,6.752370167283035,6.353919852754726,6.360482669797561,-3.631280591775976e-7,-6.100542284132428e-8,-2.1570252449919128e-16,0.005442663988722826,5.952389478052082,95.41426944508893,101.36665892314102,5.87213738845368,1.4531564550723797,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.5,0.275,0.15,1.0,1.0,1.0,11.904754779976304,13.5032740400133,12.70781112812472,12.72093795993979,2.910638379205466e-7,2.4449377017837734e-8,1.3060520976136646e-17,0.00915529362789983,11.904755071040142,90.71585138382088,102.62060645486102,11.600745193682519,2.974742231518035,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.5,0.275,0.15,1.0,1.0,1.5,17.857143086211288,20.253618610991072,19.06172921941282,19.081418942096946,-9.323255056870039e-9,-5.221022764872818e-10,8.552557727200209e-16,0.013364897744160865,17.857143076888033,85.82157073327843,103.67871381016647,17.223538391481284,4.478434215661453,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.5,0.275,0.15,1.0,1.0,2.0,23.81064229026234,27.005405101562765,25.416922150664636,25.44312133339079,-3.147030263050965e-7,-1.3216906224902562e-8,8.565645592950353e-16,0.009327655106854078,23.810641975559314,80.64230728748748,104.4529492630468,22.795566945262888,5.844581682415995,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.5,0.275,0.15,1.0,1.0,2.5,29.013681960212462,32.87381329992274,30.910905534661232,30.97970901259711,-4.2672075295513423e-7,-1.4707569812763242e-8,-5.543287894649858e-16,0.018546789812203125,29.01368153349171,75.91546025003095,104.92914178352265,27.65073747896394,6.943791268522048,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.5,0.275,0.15,1.0,1.0,3.0,34.29926150509788,38.83948231208266,36.49960971983826,36.607047574493684,-0.06766242817985813,-0.0019727080179204877,2.1553939189011823e-16,0.024868474796907396,34.23159907691802,70.71287791833498,104.94447699525301,32.618771427548715,7.518013097255816,false,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.5,0.275,0.15,1.0,1.0,3.5,41.767620287845624,47.37654863632356,44.59321954453065,44.63430669247606,-5.796834301463605e-7,-1.3878775619760371e-8,-7.513936003624755e-16,0.03083964998372804,41.767619708162194,62.58963091420023,104.35725062236241,40.02368734234546,7.482521924272367,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.5,0.275,0.15,1.0,1.0,4.0,47.62635674628678,54.017457130861665,50.839664998357016,50.89181940796786,1.8482611352510503e-7,3.880752720803384e-9,-4.800002225692519e-16,0.035250225651589084,47.626356931112895,55.896064618077325,103.52242154919023,46.00583740062776,6.725561451887496,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.5,0.275,0.15,1.0,1.0,4.5,53.56419384736428,60.75138805347848,57.176884472016496,57.23630164148038,3.1880933448746873e-7,5.951911371912794e-9,-9.752945039587595e-16,0.03913570153884148,53.564194166173614,48.445227583373295,102.0094217495469,52.50906558188733,4.327311033941683,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.5,0.275,0.15,1.0,1.0,5.0,59.13002616051079,67.04808587045416,63.08720008153275,63.17177231668605,0.011637137544028064,0.00019680589202579745,1.7416623698807143e-15,0.02628484032794451,59.141663298054816,40.7538626307908,99.89552592884561,59.203515621090695,-0.25569829706114655,true,100.0,0.08,0.6,0.27,1.0
