gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,opt_vb,cvml_vb,cvmh_vb,debt_diff,debt_per_diff,eq_deriv,eq_min_val,debt,equity,firm_value,leverage,ROE,p_filter_success,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.0025,0.75,0.2,0.15,1.0,1.0,0.5,6.060614674553586,6.622508751056189,6.428561707235251,6.525248230957126,-3.457862520761523e-7,-5.705465050071383e-8,5.206737833189194e-18,0.0014688217363845136,6.0606143287673335,95.43698174004957,101.4975960688169,5.971190021740166,1.5942153103472023,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.75,0.2,0.15,1.0,1.0,1.0,12.121205609114218,13.242927131420997,12.857096357567448,13.050469618187787,2.614124738897772e-7,2.1566540682489127e-8,4.909286027754535e-16,0.004342271517941693,12.121205870526692,90.86530081668165,102.98650668720835,11.769702906169389,3.398438402338888,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.75,0.2,0.15,1.0,1.0,1.5,18.181813649819667,19.862875948213944,19.285650504084956,19.575710347996736,1.8225075493205622e-7,1.0023794019793171e-8,-5.161550674619696e-16,0.004363099859596757,18.18181383207042,86.258236257441,104.44005008951142,17.40885207972182,5.426727598676329,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.75,0.2,0.15,1.0,1.0,2.0,24.24149328640159,26.48154673988477,25.713146531486146,26.099901295424125,3.175913327879698e-7,1.310114558685725e-8,1.9272563302864683e-16,0.00046434521812656,24.24149360399292,81.55976445727907,105.801258061272,22.912292394438357,7.657566572059227,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.75,0.2,0.15,1.0,1.0,2.5,29.733540179686226,32.445006726016416,31.493701166112697,31.982247987732904,-1.5075687436194585e-6,-5.070263192707272e-8,4.991575118199408e-16,0.007799349127718186,29.733538672117483,77.21472365024204,106.94826232235951,27.801796893619223,9.888447761638396,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.75,0.2,0.15,1.0,1.0,3.0,34.92438717555966,38.05808467975467,36.9309727829153,37.52401632884808,-0.11979874451037631,-0.0034302318293565463,9.228728892196614e-16,0.005010284881115461,34.80458843104928,72.89274147319713,107.69732990424642,32.31703930078304,11.80655159467121,false,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.75,0.2,0.15,1.0,1.0,3.5,41.16157357323411,44.88170084861357,43.56077650416277,44.24892102331926,-1.7630787851885543e-7,-4.2833124007072e-9,-5.519019715552292e-16,0.0058737987120717405,41.16157339692623,67.36056179070978,108.52213518763601,37.9291960352212,14.483961723053284,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.75,0.2,0.15,1.0,1.0,4.0,48.44594393225502,52.91583983125071,51.38407488977624,52.157917047226945,-1.1740999639187066e-7,-2.4235258282107658e-9,1.3060138552655562e-16,0.007494818996432606,48.44594381484502,60.00415042883046,108.45009424367548,44.67118645926881,16.390745692884366,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.75,0.2,0.15,1.0,1.0,4.5,54.560224772072594,59.59795506751482,57.87380090458664,58.74384768291789,2.4722790215037094e-7,4.531284524269738e-9,6.260255478500148e-16,0.008490527100135672,54.560225019300496,53.143625668588605,107.7038506878891,50.65763635267647,16.953980716588735,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.75,0.2,0.15,1.0,1.0,5.0,60.40470494417862,65.97112806383888,64.05603017647319,65.02470428853809,0.006869951993529355,0.00011373206772349996,1.6375789613221059e-15,-0.02704443261596219,60.41157489617215,45.61646729630097,106.02804219247312,56.976978586954175,15.226779485830711,true,100.0,0.08,0.6,0.27,1.0
