gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,cvml_vb,cvmh_vb,debt_diff,eq_deriv,eq_min_val,sg_debt,debt,sg_equity,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,abs_debt_diff,debt_per_diff,abs_debt_per_diff,eq_deriv_min_val,eq_negative,eq_vb
0.02,0.02,0.0,0.0025,0.75,0.2,0.15,1.0,1.0,3.687068706870687,43.88642064267086,47.88695622904489,46.487185676415514,47.20739745375063,0.032327689258337955,-0.0008523401925115981,0.0007939477031853618,43.88662945665811,43.9187483319292,64.68382769377087,64.72976572889655,108.64851406082576,40.42277863767353,15.421399850370454,100.0,0.08,0.6,0.27,1.0,0.032327689258337955,0.0007366216880969707,0.0007366216880969707,-0.0008523401925115981,false,0.0
