gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,opt
0.02,0.02,0.0,0.0025,0.75,0.2,0.15,1.0,1.0,6.0,57.93032066364531,62.35076981527675,0.5907146381647479,-2.498001805406602e-16,0.06558530734683994,0.014201896479394432,false,1.279402406477275e-7,0.5907146381647479,0.01019698547146928,0.01019698547146928,58.52103530181006,52.03647941870085,110.55751472051091,52.93266174601615,25.452695835900684,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.75,0.2,0.15,1.0,1.0,6.0,59.234777425110934,63.86007926224271,0.5360907480798716,3.5388358909926865e-16,0.04926597417821176,-0.03430886078309365,true,3.9576998225769754e-8,0.5360907480798716,0.009050270320634494,0.009050270320634494,59.770868173190806,49.99672217209743,109.76759034528823,54.45220031265492,24.279893454670542,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.75,0.2,0.15,1.0,1.0,6.0,60.53923418657655,65.36801634167749,0.4857202957958293,5.134781488891349e-16,0.012796438130151425,-0.0422480153280085,true,0.0,0.4857202957958293,0.00802323158398209,0.00802323158398209,61.02495448237238,47.896029399707864,108.92098388208024,56.02681164580653,22.888963344623846,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.75,0.2,0.15,1.0,1.0,6.0,61.84369094804217,66.87417869062611,0.43694279286749804,-3.9537719208641506e-16,0.0020649154557005915,0.007851144486114892,false,0.0,0.43694279286749804,0.007065276767432824,0.007065276767432824,62.28063374090967,45.72852226509094,108.00915600600061,57.662364973437604,21.233538100790362,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.75,0.2,0.15,1.0,1.0,6.0,63.14814770950779,68.37856610246818,0.3718538764521213,-1.2160411566597418e-15,0.028374989471719875,0.03713866919574909,false,0.0,0.3718538764521213,0.005888595151875433,0.005888595151875433,63.52000158595991,43.487917067476644,107.00791865343655,59.360094454019155,19.21030416147005,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.75,0.2,0.15,1.0,1.0,6.0,64.45260447097341,69.88375415884768,0.26101933101361396,9.332812300755222e-16,0.025321874390793076,0.0007349995157804202,false,0.0,0.26101933101361396,0.0040497871754921165,0.0040497871754921165,64.71362380198703,41.170217740951976,105.883841542939,61.11756322681564,16.67454178326855,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.75,0.2,0.15,1.0,1.0,6.0,65.75706123243903,71.3918129777369,0.08066813507953441,1.762479051592436e-15,-0.005256082555592914,-0.030339058944627198,true,0.0,0.08066813507953441,0.001226760040178613,0.001226760040178613,65.83772936751856,38.77799259322516,104.61572196074371,62.93292072507389,13.511168535604012,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.75,0.2,0.15,1.0,1.0,6.0,66.21840002408688,71.92512828301108,2.945432237816143e-6,9.822664381626999e-16,-0.007789879593437255,-0.025868321878541052,true,-1.5171822776354722e-11,2.945432237816143e-6,5.365447710916436e-7,5.365447710916436e-7,66.21840296951913,37.915686605624906,104.13408957514403,63.58955385280953,12.237697262843671,100.0,0.08,0.6,0.27,1.0,true
0.02,0.02,0.0,0.0025,0.75,0.2,0.15,1.0,1.0,6.0,67.06151799390464,72.8994634002132,-0.164132122642755,-8.326672684688674e-16,0.00027115288036749785,-0.0017784982571614257,false,0.0,0.164132122642755,-0.0024474859435432597,0.0024474859435432597,66.89738587126189,36.31972876744316,103.21711463870506,64.81229988401192,9.718612029229746,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.75,0.2,0.15,1.0,1.0,6.0,68.36597475537027,74.4069972212974,-0.43746581038762145,9.211381657436846e-16,0.016559664237648018,0.031707476588566305,false,0.0,0.43746581038762145,-0.0063988820747890775,0.0063988820747890775,67.92850894498265,33.803863323174404,101.73237226815706,66.77177326203446,5.401595657605207,100.0,0.08,0.6,0.27,1.0,false
