gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,opt
0.02,0.02,0.0,0.004,0.5,0.225,0.15,1.0,1.0,7.5,58.690295345324,63.70352137617863,1.2445842377724006,7.632783294297951e-16,0.021672572357213538,-0.038349846207630524,true,5.377588072098441e-10,1.2445842377724006,0.021205963105986644,0.021205963105986644,59.934879583096404,51.184512217166606,111.119391800263,53.93737187729509,27.753296844134034,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.5,0.225,0.15,1.0,1.0,7.5,60.2238500165806,65.496433024826,1.1857436892813098,-9.43689570931383e-16,-0.0037460113400549777,-0.01595330854294029,true,0.0,1.1857436892813098,0.019688938667236575,0.019688938667236575,61.40959370586191,48.6037741637749,110.01336786963681,55.82011976820017,25.94781664985437,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.5,0.225,0.15,1.0,1.0,7.5,61.7574046878372,67.28869101454914,1.1238012041855256,-9.653736143810931e-16,0.02271371264456219,0.0377541137693467,false,0.0,1.1238012041855256,0.018197027706490593,0.018197027706490593,62.88120589202273,45.93307573843916,108.81428163046189,57.78764050988278,23.746142196380227,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.5,0.225,0.15,1.0,1.0,7.5,64.8245140303504,70.86771066025813,0.8371028673107901,-1.1796119636642288e-15,-0.0070126747104142795,-0.026670125752061083,true,0.0,0.8371028673107901,0.012913368959755938,0.012913368959755938,65.66161689766119,40.29321373925945,105.95483063692063,61.971329200332825,17.34161628744555,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.5,0.225,0.15,1.0,1.0,7.5,67.8916233728636,74.45405457325597,0.2757194537812495,-1.2628786905111156e-15,0.008064369819428636,0.02070683486229238,false,0.0,0.2757194537812495,0.004061170437286304,0.004061170437286304,68.16734282664486,34.2985106025769,102.46585342922175,66.52688729492837,7.746300963168551,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.5,0.225,0.15,1.0,1.0,7.5,69.06520315638727,75.89056196223454,1.3184181773689269e-5,-1.0776254599519425e-15,-0.014597308882020703,-0.011404661195151294,true,2.1554115022481523e-13,1.3184181773689269e-5,6.447687292222891e-6,6.447687292222891e-6,69.06521634056905,31.91860509129494,100.98382143186399,68.39235766807347,3.180308104608498,100.0,0.08,0.6,0.27,1.0,true
0.02,0.02,0.0,0.004,0.5,0.225,0.15,1.0,1.0,7.5,69.4251780441202,76.2445901211778,-0.08256544697580637,-9.853229343548264e-16,-0.018160510666840282,-0.016955998068582785,true,0.0,0.08256544697580637,-0.0011892723836204701,0.0011892723836204701,69.3426125971444,31.204484198182875,100.54709679532726,68.96530562020858,1.7845512670016772,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.5,0.225,0.15,1.0,1.0,7.5,70.9587327153768,78.03595086519127,-0.5108875847106589,-4.056000327268272e-16,-0.0006227101723009663,0.011195912734514693,false,0.0,0.5108875847106589,-0.0071997845108069305,0.0071997845108069305,70.44784513066614,28.072806886656654,98.52065201732279,71.50566270945848,-5.005888704963168,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.5,0.225,0.15,1.0,1.0,7.5,72.4922873866334,79.82848663437012,-1.025710359020664,1.1449174941446927e-16,-0.007946890799290549,0.01357829495353608,false,0.0,1.025710359020664,-0.014149234297851542,0.014149234297851542,71.46657702761273,24.927790581465164,96.39436760907789,74.13978513500035,-12.636522419379537,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.5,0.225,0.15,1.0,1.0,7.5,74.02584205789,61.119702300781405,0.4817944438161561,-7.632783294297951e-16,-0.04809886346015535,-0.004336709181600451,false,0.0,0.4817944438161561,0.006508462861379964,0.006508462861379964,74.50763650170616,26.863302390712185,101.37093889241834,73.49999646425162,5.377841456364374,100.0,0.08,0.6,0.27,1.0,false
