gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,cvml_vb,cvmh_vb,debt_diff,eq_deriv,eq_min_val,sg_debt,debt,sg_equity,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,abs_debt_diff,debt_per_diff,abs_debt_per_diff,eq_deriv_min_val,eq_negative,eq_vb
0.02,0.02,0.0,0.004,0.5,0.225,0.15,1.0,1.0,3.442394239423942,40.65204492170151,45.262673997888044,43.367956274952554,43.93300909272183,-0.012220090537240935,-0.00020425635781345128,0.0009355635789449352,40.652044882600926,40.63982483116427,66.16065273398104,66.15074548679415,106.79057031795841,38.05563048325633,11.439606265723224,100.0,0.08,0.6,0.27,1.0,0.012220090537240935,-0.00030060211142582437,0.00030060211142582437,-0.00020425635781345128,false,0.0
