gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,opt
0.02,0.02,0.0,0.001,0.75,0.2,0.15,1.0,3.0,4.0,25.67854285428543,83.40302049461388,3.658067269464553,0.1116190538760304,0.1116190538760304,0.009850923617081354,false,0.0,3.658067269464553,0.04748539523474904,0.04748539523474904,80.69369583232084,14.06895832237372,94.76265415469456,85.15347797307686,-27.12764597417523,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.75,0.2,0.15,1.0,3.0,4.0,27.516676667666765,84.85137542688568,0.9508805778469736,7.354423269878617e-7,7.354423269878617e-7,0.0007728949297428236,false,0.0,0.9508805778469736,0.011518839881856053,0.011518839881856053,83.50091058084728,12.135471963969692,95.63638254481697,87.3108207974274,-26.44762595272434,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.75,0.2,0.15,1.0,3.0,4.0,28.74209920992099,86.26878997828372,-1.5696323970618664,-0.06466572047668714,-0.06466572047668714,-0.00939374830768042,true,0.0,1.5696323970618664,-0.01820363903134897,0.01820363903134897,84.6566652327011,10.219179014476333,94.87584424717744,89.22889266961084,-33.39662355372464,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.75,0.2,0.15,1.0,3.0,4.0,29.967521752175216,81.80001606587727,-1.111010990774858,-0.39566027921274693,-0.39566027921274693,-0.2778542182008541,true,0.0,1.111010990774858,-0.012357945377918062,0.012357945377918062,88.79155426575079,15.523333276434744,104.31488754218553,85.11877485353467,38.49675186453998,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.75,0.2,0.15,1.0,3.0,4.0,30.329876694356503,74.8288924816115,-1.634372440659313e-5,-0.42553804227624986,-0.39885923731743306,-0.24120447232822434,true,0.0,1.634372440659313e-5,-5.371379100388198e-5,5.371379100388198e-5,90.98961373934509,27.37486612997558,118.36447986932066,76.8723977326656,203.8145684110313,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.75,0.2,0.15,1.0,3.0,4.0,30.580233023302327,69.67732731304642,0.6840456107643718,-0.3899891182223054,-0.3899891182223054,-0.18073187484752162,true,0.0,0.6840456107643718,0.00745629385539263,0.00745629385539263,92.42474468067135,36.57799830709071,129.00274298776208,71.64556546633996,382.8615903382173,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.75,0.2,0.15,1.0,3.0,4.0,31.19294429442944,64.38714730260169,0.18934287218438328,-1.6060363483354993e-6,-0.49579649639164985,0.001784124753285632,false,0.0,0.18934287218438328,0.002023351503224367,0.002023351503224367,93.76817575547271,48.69502461715623,142.46320037262893,65.81922595464039,681.3927785258,100.0,0.08,0.6,0.27,1.0,false
