gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,V0,r,alpha,pi,xi,mu_b,m,c,p,vb,sg_debt,debt,debt_diff,abs_debt_diff,debt_per_diff,abs_debt_per_diff,eq_vb,eq_min_val,sg_equity,equity,eq_negative,firm_value,leverage,ROE,cvml_vb,cvmh_vb,eq_deriv
0.02,0.01975,0.00025,0.0025,NaN,NaN,0.15,100.0,0.08,0.6,0.27,1.0,1.0,7.0,1.223972397239724,12.785131834806666,71.29018372776534,89.49849521595178,89.40591405944677,-0.09000878419989533,0.09000878419989533,-0.001005730555537649,0.001005730555537649,-5.329070518200751e-15,NaN,27.515052179565178,27.34483954965247,false,116.75075360909923,76.57844707263519,158.11419411823752,NaN,NaN,NaN
