gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,V0,r,alpha,pi,xi,mu_b,m,c,p,vb,sg_debt,debt,debt_diff,abs_debt_diff,debt_per_diff,abs_debt_per_diff,eq_vb,eq_min_val,sg_equity,equity,eq_negative,firm_value,leverage,ROE,cvml_vb,cvmh_vb,eq_deriv
0.02,0.015,0.005,0.015000000000000001,NaN,NaN,0.3,100.0,0.08,0.6,0.27,1.0,1.0,5.0,1.7875287528752875,12.217305605944372,63.558589934886164,61.0845795646043,61.092168698935076,0.005640669213214267,0.005640669213214267,9.233900493525805e-5,9.233900493525805e-5,1.5987211554602254e-13,NaN,18.0929095081876,18.089219879904515,false,79.18138857883959,77.15470743242476,-53.50750922113357,NaN,NaN,NaN
