gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,opt_vb,cvml_vb,cvmh_vb,debt_diff,debt_per_diff,eq_deriv,eq_min_val,debt,equity,firm_value,leverage,ROE,p_filter_success,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.001,0.3,0.225,0.15,1.0,1.0,0.5,6.172830258905648,6.798889068035299,6.505962794078927,6.610680855138929,3.6463983921208865e-7,5.9071742445212466e-8,2.582057426287142e-16,0.00017699763802349168,6.1728306235454875,95.43493607510173,101.60776669864723,6.075156283921818,1.713540661337154,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.225,0.15,1.0,1.0,1.0,12.345684702642657,13.596568207478434,13.011952961788607,13.221388680630515,-2.2438076108244331e-7,-1.8174833270641802e-8,1.0550421610573188e-15,-0.0032247864096675493,12.345684478261896,90.84389853670174,103.18958301496365,11.964080208049328,3.6388202862329466,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.225,0.15,1.0,1.0,1.5,18.518510760809914,20.393876937298216,19.517911001256678,19.832064851205214,3.0513080773175716e-7,1.647707052002772e-8,1.4586750537098735e-16,-0.005929343786746391,18.51851106594072,86.17850219061336,104.69701325655407,17.687716669206374,5.764515742164744,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.225,0.15,1.0,1.0,2.0,24.69142839552418,27.19108463591191,26.023972691750714,26.442843145781975,-3.0416582319503505e-7,-1.2318680730928116e-8,-3.7934404018740064e-16,-0.009767753182860422,24.691428091358357,81.36078804027373,106.0522161316321,23.282331093120522,8.036556766704006,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.225,0.15,1.0,1.0,2.5,30.144145763389826,33.15630701296409,31.71487483552961,32.250471114923855,-4.2385588372439997e-7,-1.4060968489582295e-8,-1.233120404458076e-15,0.007341386750010412,30.144145339533942,76.99893657999021,107.14308191952415,28.13447662647543,10.225459203445508,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.225,0.15,1.0,1.0,3.0,35.57761039261821,39.0990934242141,37.38398574369949,38.03662888471454,-0.0257106570067549,-0.0007226639654272411,-6.03683769639929e-16,-0.012970921562029983,35.55189973561146,72.37241551087268,107.92431524648414,32.941510589542176,12.295653733742107,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.225,0.15,1.0,1.0,3.5,43.22118877209637,47.59645664237128,45.55461658427057,46.28745330275335,3.9141907848261326e-7,9.056184931574896e-9,6.302055418575939e-16,-0.016113683579468293,43.22118916351545,65.03111001288748,108.25229917640293,39.92634751626309,14.534117666128044,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.225,0.15,1.0,1.0,4.0,49.3832234044281,54.38152432221651,52.048360335300536,52.886095130145115,-6.215450056856753e-7,-1.2586157055716669e-8,-5.422703033186445e-17,-0.018461282073914315,49.383222782883095,58.745568702603066,108.12879148548616,45.67074329089461,16.05948053669699,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.225,0.15,1.0,1.0,4.5,55.55972367792643,61.18332989450146,58.55847703985342,59.50086869886683,-6.232699831798527e-7,-1.1218018051941365e-8,-4.915806897834143e-16,-0.020787036361141712,55.559723054656445,51.63836691587354,107.19808997052999,51.8290233248843,16.197221226552692,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.225,0.15,1.0,1.0,5.0,61.59349410420534,67.82078505120354,64.90704479348574,65.95647331345145,-3.9243908389607896e-7,-6.371437269529492e-9,-1.0218367304314158e-16,0.026567128628961486,61.59349371176626,43.65051163155645,105.2440053433227,58.52446750847089,13.653950463412134,true,100.0,0.08,0.6,0.27,1.0
