gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.001,0.3,0.225,0.15,1.0,1.0,3.0,35.57761039261821,27.86558458938865,0.05754837378305666,-0.9521405423465239,-0.9521405423465239,-0.9901250675681673,true,0.0,0.05754837378305666,0.0016175446621619375,0.0016175446621619375,35.63515876640127,72.60123163535197,108.23639040175323,32.923454518512884,12.796412208741392,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.225,0.15,1.0,1.0,3.0,35.57761039261821,30.292918379289652,0.05754837378305666,-2.16493115936071,-2.16493115936071,-2.319221670789707,true,0.0,0.05754837378305666,0.0016175446621619375,0.0016175446621619375,35.63515876640127,72.56716819498301,108.20232696138427,32.93381923211217,12.743489775133066,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.225,0.15,1.0,1.0,3.0,35.57761039261821,30.863905816562436,0.05754837378305666,-2.2353670873557485,-2.2353670873557485,-2.3623718521180903,true,0.0,0.05754837378305666,0.0016175446621619375,0.0016175446621619375,35.63515876640127,72.5556644946878,108.19082326108906,32.9373210151156,12.725617129019561,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.225,0.15,1.0,1.0,3.0,35.57761039261821,32.72025216919065,0.03569836372062696,-2.1278891995327576,-2.1278891995327576,-2.0650342368109635,true,0.0,0.03569836372062696,0.0010033940820273247,0.0010033940820273247,35.61330875633884,72.50595124247292,108.11925999881176,32.93891278642698,12.610152567221867,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.225,0.15,1.0,1.0,3.0,35.57761039261821,35.14758595909165,-0.016929943033474615,-1.5381121941021323,-1.5381121941021323,-1.14733197539356,true,0.0,0.016929943033474615,-0.00047585947585134354,0.00047585947585134354,35.56068044958474,72.4315779644256,107.99225841401034,32.92891636107434,12.402766617914773,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.225,0.15,1.0,1.0,3.0,35.57761039261821,37.574919748992656,-0.03071806424298984,-0.6263933475389071,-0.6263933475389071,-0.22233387363464957,true,0.0,0.03071806424298984,-0.0008634099902719534,0.0008634099902719534,35.54689232837522,72.38375529208827,107.93064762046349,32.93493841839562,12.304523252576892,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.225,0.15,1.0,1.0,3.0,35.57761039261821,40.002253538893655,-0.019802472597248766,0.36587750159083915,0.36587750159083915,0.018579328613670912,false,0.0,0.019802472597248766,-0.0005565992875496063,0.0005565992875496063,35.55780792002096,72.3718150021586,107.92962292217956,32.94536472684537,12.305017359338311,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.225,0.15,1.0,1.0,3.0,35.57761039261821,42.42958732879465,0.00569331346279256,1.280052261161057,1.0036209374061547,0.06438296152449625,false,0.0,0.00569331346279256,0.00016002517875607047,0.00016002517875607047,35.583303706081004,72.38727905930794,107.97058276538894,32.95648017701317,12.373473375630706,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.225,0.15,1.0,1.0,3.0,35.57761039261821,44.85692111869565,0.03841460111411976,2.078944153328527,1.003641901317898,0.1064618219198164,false,0.0,0.03841460111411976,0.0010797409013757198,0.0010797409013757198,35.61602499373233,72.41390672549132,108.02993171922364,32.96866380171428,12.471941532721399,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.225,0.15,1.0,1.0,3.0,35.57761039261821,47.28425490859665,0.05754837378305666,2.781967800748308,1.003672423735079,0.14521348860999814,false,0.0,0.05754837378305666,0.0016175446621619375,0.0016175446621619375,35.63515876640127,72.43277953238977,108.06793829879103,32.97477432009075,12.534697738956812,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.225,0.15,1.0,1.0,3.0,35.57761039261821,49.71158869849766,0.05754837378305666,3.401567766248358,1.0037156320311165,0.18081424995247705,false,0.0,0.05754837378305666,0.0016175446621619375,0.0016175446621619375,35.63515876640127,72.43340686662914,108.0685656330304,32.974582902680474,12.5356723925524,100.0,0.08,0.6,0.27,1.0
