gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,V0,r,alpha,pi,xi,mu_b,m,c,p,vb,sg_debt,debt,debt_diff,abs_debt_diff,debt_per_diff,abs_debt_per_diff,eq_vb,eq_min_val,sg_equity,equity,eq_negative,firm_value,leverage,ROE,cvml_vb,cvmh_vb,eq_deriv
0.02,0.0195,0.0005,0.0025,NaN,NaN,0.25,100.0,0.08,0.6,0.27,1.0,1.0,10.0,0.7094209420942095,7.028358802275748,51.193918987040114,70.28248191620675,70.3814228663208,0.0978348435633194,0.0978348435633194,0.0013920012668055728,0.0013920012668055728,2.6645352591003757e-14,NaN,39.06746193260402,38.964469041521184,false,109.34589190784199,64.36585923652174,31.55415557493071,NaN,NaN,NaN
