gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,opt
0.02,0.02,0.0,0.0025,0.75,0.3,0.15,1.0,1.0,10.5,63.31912270174386,69.39029344252762,2.4112583848162856,-9.992007221626409e-16,-0.0026683671956594553,0.008085886747690502,false,0.0,2.4112583848162856,0.038081045376673825,0.038081045376673825,65.73038108656014,40.43651474878169,106.16689583534183,61.912313220972216,17.995227349678224,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.75,0.3,0.15,1.0,1.0,10.5,69.0768642653739,76.11855050633277,0.6797990921871673,-1.4988010832439613e-15,0.00013019323474025568,0.003247636205059398,false,0.0,0.6797990921871673,0.009841197909267714,0.009841197909267714,69.75666335756107,28.69181488569372,98.44847824325478,70.85600976502697,-5.130127588395927,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.75,0.3,0.15,1.0,1.0,10.5,70.68695602467312,78.00260859540938,4.700972885662846e-5,-3.3194750309037897e-16,0.0005977726053726455,0.03167311511095299,false,0.0,4.700972885662846e-5,4.290464301415567e-7,4.290464301415567e-7,70.687003034402,25.376191978041774,96.06319501244377,73.58385594529247,-13.430237079396889,100.0,0.08,0.6,0.27,1.0,true
0.02,0.02,0.0,0.0025,0.75,0.3,0.15,1.0,1.0,10.5,70.99611145325059,78.36396842069334,-0.14247801922525127,-1.5959455978986625e-16,0.0007177248711139166,0.02980465240581113,false,0.0,0.14247801922525127,-0.0020068425764285694,0.0020068425764285694,70.85363343402534,24.744494373552435,95.59812780757778,74.11613078515641,-15.102644724028657,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.75,0.3,0.15,1.0,1.0,10.5,72.91535864112727,80.60575563455718,-1.1049309826160396,4.440892098500626e-16,0.00042952736657227153,-0.007070694302502834,true,0.0,1.1049309826160396,-0.015153611025274625,0.015153611025274625,71.81042765851123,20.88489215931418,92.6953198178254,77.46931322923383,-25.912703086395272,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.75,0.3,0.15,1.0,1.0,10.5,74.83460582900395,82.85147151242859,-2.1240310152332995,1.5417354892743873e-16,-0.002346599818250512,0.017448346023060085,false,0.0,2.1240310152332995,-0.028383005318243826,0.028383005318243826,72.71057481377065,17.18888764984897,89.89946246361961,80.87987716633462,-37.012643056612504,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.75,0.3,0.15,1.0,1.0,10.5,76.75385301688064,85.09537658847833,-3.1030007770827837,-1.2490009027033011e-15,-0.0002554864317000777,0.0022719215326660307,false,0.0,3.1030007770827837,-0.04042794798067446,0.04042794798067446,73.65085223979786,13.73467699177679,87.38552923157465,84.28266428943924,-47.87430274112432,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.75,0.3,0.15,1.0,1.0,10.5,78.67310020475732,87.34096166311421,-4.096530780223674,1.1483869410966463e-15,-0.007287735382649294,0.009880153582448616,false,0.0,4.096530780223674,-0.05207028539058333,0.05207028539058333,74.57656942453364,10.581988024852963,85.1585574493866,87.57378196414108,-58.37702550235453,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.75,0.3,0.15,1.0,1.0,10.5,80.592347392634,89.587891267427,-4.724151042328586,1.2505187857447808e-15,-0.004121385616770854,0.0275316107527431,false,0.0,4.724151042328586,-0.05861786131272763,0.05861786131272763,75.86819635030541,7.7608761242460504,83.62907247455146,90.7198825783848,-67.83963504383863,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.75,0.3,0.15,1.0,1.0,10.5,94.02707770777077,75.69399198633575,-0.744087285699564,1.609823385706477e-15,-0.04959166494350371,0.07628347159451809,false,0.0,0.744087285699564,-0.007913542607504324,0.007913542607504324,93.28299042207121,0.927811791701256,94.21080221377247,99.01517472529746,-86.18713013675128,100.0,0.08,0.6,0.27,1.0,false
