gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,cvml_vb,cvmh_vb,debt_diff,eq_deriv,eq_min_val,sg_debt,debt,sg_equity,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,abs_debt_diff,debt_per_diff,abs_debt_per_diff,eq_deriv_min_val,eq_negative,eq_vb
0.02,0.02,0.0,0.0025,0.75,0.3,0.15,1.0,1.0,2.4804980498049805,28.95368624782943,32.785690673824895,30.623563705417443,30.51229152847339,-0.00729323975423668,0.0014185917703279565,0.0013470591227562878,28.953688569051188,28.946393008075194,75.55770012094317,75.55924185745724,104.50563486553243,27.69840405765734,6.341176832929096,100.0,0.08,0.6,0.27,1.0,0.00729323975423668,-0.0002518933061514208,0.0002518933061514208,0.0014185917703279565,false,0.0
