gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_min_val,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.0025,NaN,NaN,0.25,1.0,1.0,0.25,3.03027297729773,3.247052780213314,1.2064057739458178e-6,2.220446049250313e-16,2.220446049250313e-16,1.2064057739458178e-6,3.981178537326495e-7,3.981178537326495e-7,3.030274183703504,97.71737301731339,100.74764720101689,3.0077865517368805,0.7710109466879,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,NaN,NaN,0.25,1.0,1.0,0.5,6.06065601560156,6.494227578575002,-2.0053234068839743e-6,-1.3322676295501878e-15,-1.3322676295501878e-15,2.0053234068839743e-6,-3.308756348688654e-7,3.308756348688654e-7,6.060654010278153,95.42517911497565,101.4858331252538,5.971921226481035,1.5816941342303714,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,NaN,NaN,0.25,1.0,1.0,1.0,12.121502100210021,12.988665875451671,-1.1640510953370153e-5,-4.440892098500626e-15,-4.440892098500626e-15,1.1640510953370153e-5,-9.60319179680583e-7,9.60319179680583e-7,12.121490459699068,90.76766539994125,102.88915585964031,11.781115666100911,3.2876705291813746,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,NaN,NaN,0.25,1.0,1.0,1.5,18.18148809880988,19.482150645680434,1.3250383041452096e-5,-1.7763568394002505e-15,-1.7763568394002505e-15,1.3250383041452096e-5,7.287842980421078e-7,7.287842980421078e-7,18.18150134919292,85.93283201361858,104.1143333628115,17.46301470887308,5.028610192874661,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,NaN,NaN,0.25,1.0,1.0,2.0,24.243474297429742,25.97785291974154,-4.2169740233077846e-5,-5.329070518200751e-15,-5.329070518200751e-15,4.2169740233077846e-5,-1.7394264417599841e-6,1.7394264417599841e-6,24.24343212768951,80.81514166986034,105.05857379754985,23.076110070185347,6.677406249549489,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,NaN,NaN,0.25,1.0,1.0,2.5,30.302280178017803,32.47002936270923,2.682948724341827e-5,3.552713678800501e-15,3.552713678800501e-15,2.682948724341827e-5,8.853949962115788e-7,8.853949962115788e-7,30.302307007505046,75.31322878824632,105.61553579575137,28.69114546377563,8.056989485083887,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,NaN,NaN,0.25,1.0,1.0,3.0,36.361043454345435,38.962158572845276,-3.262730429298699e-5,7.105427357601002e-15,7.105427357601002e-15,3.262730429298699e-5,-8.973148510975355e-7,8.973148510975355e-7,36.36101082704114,69.31353208966767,105.67454291670882,34.408486493951884,8.916770977122956,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,NaN,NaN,0.25,1.0,1.0,3.5,42.36944244424443,45.39845186804682,2.1196201991813268e-5,-7.105427357601002e-15,-7.105427357601002e-15,2.1196201991813268e-5,5.002709681560281e-7,5.002709681560281e-7,42.36946364044642,62.77228357225232,105.14174721269873,40.297469619497775,8.92191455692808,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,NaN,NaN,0.25,1.0,1.0,4.0,48.06905180518052,51.49240830755087,-0.000114751195297913,7.105427357601002e-15,7.105427357601002e-15,0.000114751195297913,-2.3872157030055244e-6,2.3872157030055244e-6,48.06893705398522,55.97843582633666,104.04737288032189,46.199087707169134,7.793741646554286,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,NaN,NaN,0.25,1.0,1.0,4.5,52.856970597059714,56.575627165523294,7.643944555724147e-5,1.0658141036401503e-14,1.0658141036401503e-14,7.643944555724147e-5,1.4461563856914187e-6,1.4461563856914187e-6,52.85704703650527,49.90258878444119,102.75963582094647,51.43755776694853,5.853761055408202,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,NaN,NaN,0.25,1.0,1.0,5.0,56.469551855185514,60.355818596571545,0.0002442824813044808,1.0658141036401503e-14,1.0658141036401503e-14,0.0002442824813044808,4.325914998067206e-6,4.325914998067206e-6,56.46979613766682,45.2199801060007,101.68977624366752,55.53143907245379,3.881847760262125,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,NaN,NaN,0.25,1.0,1.0,5.5,59.17588753875388,63.13130899045819,-0.00016414306797685185,1.0658141036401503e-14,1.0658141036401503e-14,0.00016414306797685185,-2.7738167487450983e-6,2.7738167487450983e-6,59.1757233956859,41.74902503363246,100.92474842931836,58.63351092435869,2.265192444881281,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,NaN,NaN,0.25,1.0,1.0,6.0,61.2808087308731,65.24004659648372,8.997172920288676e-5,0.0,0.0,8.997172920288676e-5,1.4681876931163812e-6,1.4681876931163812e-6,61.2808987026023,39.127236794743794,100.4081354973461,61.03180623667893,1.0540934155760517,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,NaN,NaN,0.25,1.0,1.0,6.5,62.9986597159716,66.91966228526515,0.00029319977083730464,-7.105427357601002e-15,-7.105427357601002e-15,0.00029319977083730464,4.654063628642115e-6,4.654063628642115e-6,62.998952915742436,37.0640901786809,100.06304309442334,62.95926144909885,0.17038191994884766,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,NaN,NaN,0.25,1.0,1.0,7.0,64.45348519851986,68.30767710709479,9.848510100596286e-5,3.552713678800501e-14,3.552713678800501e-14,9.848510100596286e-5,1.5280027247964013e-6,1.5280027247964013e-6,64.45358368362086,35.3843641764216,99.83794786004246,64.55820163088181,-0.4558888257966687,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,NaN,NaN,0.25,1.0,1.0,7.5,65.72179202920293,69.48890969655825,-0.0010667617064683554,7.105427357601002e-15,7.105427357601002e-15,0.0010667617064683554,-1.6231476250592024e-5,1.6231476250592024e-5,65.72072526749646,33.976888115250475,99.69761338274694,65.92005870310001,-0.8821266482815671,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,NaN,NaN,0.25,1.0,1.0,8.0,66.83264311431144,70.49558038433953,0.0012869069172722902,2.1316282072803006e-14,2.1316282072803006e-14,0.0012869069172722902,1.9255663958571077e-5,1.9255663958571077e-5,66.83393002122871,32.805425659114604,99.63935568034331,67.07583521077866,-1.0873893707862403,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,NaN,NaN,0.25,1.0,1.0,8.5,67.85026057605761,71.39888845086197,-0.0006473624363678709,7.105427357601002e-15,7.105427357601002e-15,0.0006473624363678709,-9.541045691964613e-6,9.541045691964613e-6,67.84961321362124,31.764555294628096,99.61416850824934,68.1124123502596,-1.200083514746797,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,NaN,NaN,0.25,1.0,1.0,9.0,68.76739153915392,72.19079306091672,0.001008255785237111,0.0,0.0,0.001008255785237111,1.4661829722929695e-5,1.4661829722929695e-5,68.76839979493916,30.874951083178985,99.64335087811814,69.01453954419434,-1.1419495624308884,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,NaN,NaN,0.25,1.0,1.0,9.5,69.62547734773477,72.91723778940458,-0.0012781708478399878,-7.105427357601002e-15,-7.105427357601002e-15,0.0012781708478399878,-1.8357803731187955e-5,1.8357803731187955e-5,69.62419917688693,30.06598482355654,99.69018400044348,69.84057645693301,-1.0199434785626682,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,NaN,NaN,0.25,1.0,1.0,10.0,70.41129592959297,73.56356410442984,0.000912413827862224,2.1316282072803006e-14,2.1316282072803006e-14,0.000912413827862224,1.2958344478911205e-5,1.2958344478911205e-5,70.41220834342083,29.366756615490864,99.7789649589117,70.56818876846046,-0.7470481192169531,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,NaN,NaN,0.25,1.0,1.0,10.5,71.1525500550055,74.16048443407043,0.00130903022414941,-1.4210854715202004e-14,-1.4210854715202004e-14,0.00130903022414941,1.839751664750519e-5,1.839751664750519e-5,71.15385908522966,28.72901179760911,99.88287088283877,71.23729870429149,-0.406047788185282,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,NaN,NaN,0.25,1.0,1.0,11.0,71.86165656565656,74.72176459861683,-0.00276756048235427,3.552713678800501e-14,3.552713678800501e-14,0.00276756048235427,-3.851233905004238e-5,3.851233905004238e-5,71.8588890051742,28.13178291462213,99.99067191979634,71.86559268529874,-0.033147519319265406,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,NaN,NaN,0.25,1.0,1.0,11.5,72.51824157415741,75.22481727034553,-0.0001612159199311236,7.105427357601002e-15,7.105427357601002e-15,0.0001612159199311236,-2.2231085094122647e-6,2.2231085094122647e-6,72.51808035823748,27.616562390824022,100.1346427490615,72.42057131013947,0.48993211106294066,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,NaN,NaN,0.25,1.0,1.0,12.0,73.14068381838183,75.69001787234484,0.0037781656907469596,1.4210854715202004e-14,1.4210854715202004e-14,0.0037781656907469596,5.165614393391035e-5,5.165614393391035e-5,73.14446198407258,27.15043024881428,100.29489223288687,72.92939885136882,1.0980686095805048,100.0,0.08,0.6,0.27,1.0
