gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_min_val,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.0199,0.0001,0.0025,NaN,NaN,0.25,1.0,7.0,0.25,3.0288728372837284,15.514203381061147,-0.00014165065347881978,-3.730349362740526e-14,-3.730349362740526e-14,0.00014165065347881978,-6.680969696297559e-6,6.680969696297559e-6,21.20196821033262,83.32669859967585,104.52866681000847,20.28340058031101,5.74718264803451,100.0,0.08,0.6,0.27,1.0
0.02,0.0199,0.0001,0.0025,NaN,NaN,0.25,1.0,7.0,0.5,5.944244374437444,30.524132254242108,-0.00016854498856844202,-7.283063041541027e-14,-7.283063041541027e-14,0.00016854498856844202,-4.050616696265306e-6,4.050616696265306e-6,41.60954207607354,66.5993197298376,108.20886180591114,38.4529893223593,14.058567268997946,100.0,0.08,0.6,0.27,1.0
0.02,0.0199,0.0001,0.0025,NaN,NaN,0.25,1.0,7.0,1.0,9.914561406140614,52.278309995114206,0.00043590059658527025,-1.4566126083082054e-13,-1.4566126083082054e-13,0.00043590059658527025,6.280813769465154e-6,6.280813769465154e-6,69.40236574358087,40.9233870624939,110.32575280607477,62.90676834589378,33.746899252214305,100.0,0.08,0.6,0.27,1.0
0.02,0.0199,0.0001,0.0025,NaN,NaN,0.25,1.0,7.0,1.5,11.741984148414842,64.51183059811005,-0.0037314093681288796,-2.8421709430404007e-13,-2.8421709430404007e-13,0.0037314093681288796,-4.539764953040164e-5,4.539764953040164e-5,82.19015762953576,27.09137695964313,109.28153458917889,75.20955661769621,52.11463636854725,100.0,0.08,0.6,0.27,1.0
0.02,0.0199,0.0001,0.0025,NaN,NaN,0.25,1.0,7.0,2.0,12.594309380938094,72.41309407011603,-0.004311479681675223,-4.050093593832571e-13,-4.050093593832571e-13,0.004311479681675223,-4.890507690266607e-5,4.890507690266607e-5,88.15585418688498,18.849428078490902,107.00528226537588,82.3845816959355,59.14552535834989,100.0,0.08,0.6,0.27,1.0
0.02,0.0199,0.0001,0.0025,NaN,NaN,0.25,1.0,7.0,2.5,12.946064556455646,78.09037668140098,-0.006863935618156347,-5.009326287108706e-13,-5.009326287108706e-13,0.006863935618156347,-7.574210887711263e-5,7.574210887711263e-5,90.61558795957137,13.395716218280889,104.01130417785225,87.12090351701089,42.74433135044915,100.0,0.08,0.6,0.27,1.0
0.02,0.0199,0.0001,0.0025,NaN,NaN,0.25,1.0,7.0,3.0,12.995489498949896,82.42443741504667,0.009383939538793129,-6.394884621840902e-13,-6.394884621840902e-13,0.009383939538793129,0.00010315600588684911,0.00010315600588684911,90.97781043218806,9.57134680558999,100.54915723777805,90.48092786799225,6.086740182641015,100.0,0.08,0.6,0.27,1.0
0.02,0.0199,0.0001,0.0025,NaN,NaN,0.25,1.0,7.0,3.5,12.848134763476347,85.88422644295535,0.0010350057176680139,-7.744915819785092e-13,-7.744915819785092e-13,0.0010350057176680139,1.1508126462619147e-5,1.1508126462619147e-5,89.93797835005209,6.782036842250285,96.72001519230238,92.98796962679752,-32.59767193717581,100.0,0.08,0.6,0.27,1.0
0.02,0.0199,0.0001,0.0025,NaN,NaN,0.25,1.0,7.0,4.0,12.56122607260726,88.7239917169581,-0.027096475759108785,-9.023892744153272e-13,-9.023892744153272e-13,0.027096475759108785,-0.00030816459206045056,0.00030816459206045056,87.90148603249172,4.713844093078457,92.61533012557018,94.9102982339022,-61.03782575498167,100.0,0.08,0.6,0.27,1.0
0.02,0.0199,0.0001,0.0025,NaN,NaN,0.25,1.0,7.0,4.5,12.167826732673268,91.09063007885032,-0.017056915358850233,-1.0231815394945443e-12,-1.0231815394945443e-12,0.017056915358850233,-0.0002002577985087826,0.0002002577985087826,85.15773021335403,3.182842281930675,88.3405724952847,96.39707759183861,-78.55555566848426,100.0,0.08,0.6,0.27,1.0
