gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,V0,r,alpha,pi,xi,mu_b,m,c,p,vb,sg_debt,debt,debt_diff,abs_debt_diff,debt_per_diff,abs_debt_per_diff,eq_vb,eq_min_val,sg_equity,equity,eq_negative,firm_value,leverage,ROE,cvml_vb,cvmh_vb,eq_deriv
0.02,0.019,0.001,0.0025,NaN,NaN,0.15,100.0,0.08,0.6,0.27,1.0,1.0,5.0,2.1893689368936893,18.468836844058927,79.3444132664011,92.34958069907762,92.40312511008369,0.05894088978905643,0.05894088978905643,0.0006382739778007903,0.0006382739778007903,-3.552713678800501e-15,NaN,19.61169880795881,19.631175663478842,false,112.03430077356253,82.47753096334641,158.41120128931217,NaN,NaN,NaN
