gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.001,0.75,0.25,0.15,1.0,1.0,9.5,59.505100510051,44.95761366209567,2.131293995187299,5.235712272570755,-0.6688688949113191,0.39430976458976197,false,0.0,2.131293995187299,0.03581699681067344,0.03581699681067344,61.6363945052383,52.51085074952004,114.14724525475833,53.99726849971347,36.876735312821566,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.25,0.15,1.0,1.0,9.5,59.505100510051,46.915723258779906,2.278203565301709,2.79381257232185,-0.27390037220972413,0.216888695093146,false,0.0,2.278203565301709,0.03828585357849951,0.03828585357849951,61.78330407535271,52.68806454756426,114.47136862291697,53.97271371750141,37.8666137215276,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.25,0.15,1.0,1.0,9.5,59.505100510051,48.87383285546414,2.278346003514983,1.245281696497292,-0.0007340288788856605,0.10030256235301224,false,0.0,2.278346003514983,0.038288247292854294,0.038288247292854294,61.783446513565984,52.794050132670385,114.57749664623637,53.92284551679934,38.1444565675213,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.25,0.15,1.0,1.0,9.5,59.505100510051,50.831942452148375,2.278346003514983,0.27624338106037394,0.14914185426344487,0.02453965558815577,false,0.0,2.278346003514983,0.038288247292854294,0.038288247292854294,61.783446513565984,52.84939880633759,114.63284531990357,53.896809715529756,38.28928562356595,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.25,0.15,1.0,1.0,9.5,59.505100510051,52.790052048832614,2.278346003514983,-0.3624150602963493,-0.3624150602963493,-0.09921390729825166,true,0.0,2.278346003514983,0.038288247292854294,0.038288247292854294,61.783446513565984,52.867404448855645,114.65085096242163,53.888345350194,38.33640039681323,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.25,0.15,1.0,1.0,9.5,59.505100510051,54.748161645516845,2.278346003514983,-0.6422897152880136,-0.6422897152880136,-0.34116592131362544,true,0.0,2.278346003514983,0.038288247292854294,0.038288247292854294,61.783446513565984,52.85661768868491,114.6400642022509,53.893415834595196,38.30817503584611,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.25,0.15,1.0,1.0,9.5,59.505100510051,56.70627124220108,2.278346003514983,-1.088686309096387,-1.088686309096387,-1.063939858655841,true,0.0,2.278346003514983,0.038288247292854294,0.038288247292854294,61.783446513565984,52.82073522951471,114.60418174308069,53.910289811301936,38.214282583762646,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.25,0.15,1.0,1.0,9.5,59.505100510051,58.66438083888532,2.278346003514983,-1.1274775762774958,-1.1274775762774958,-1.0569736638413985,true,0.0,2.278346003514983,0.038288247292854294,0.038288247292854294,61.783446513565984,52.76346692005611,114.5469134336221,53.93724253370511,38.06443047980741,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.25,0.15,1.0,1.0,9.5,59.505100510051,60.62249043556955,2.278346003514983,-0.8392964286489762,-0.8392964286489762,-0.5777416401329866,true,0.0,2.278346003514983,0.038288247292854294,0.038288247292854294,61.783446513565984,52.68439682938423,114.4678433429502,53.974500356803546,37.85753037119362,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.25,0.15,1.0,1.0,9.5,59.505100510051,62.580600032253784,2.278346003514983,-0.3230234889873765,-0.3230234889873765,-0.0877789152419432,true,0.0,2.278346003514983,0.038288247292854294,0.038288247292854294,61.783446513565984,52.578891215424434,114.36233772899041,54.024294833826325,37.58145729726443,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.25,0.15,1.0,1.0,9.5,59.505100510051,64.53870962893802,2.278346003514983,0.3072852519972392,0.3072852519972392,0.03102213140023759,false,0.0,2.278346003514983,0.038288247292854294,0.038288247292854294,61.783446513565984,52.43776798311385,114.22121449667983,54.09104323204503,37.21218477152324,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.25,0.15,1.0,1.0,9.5,59.505100510051,66.49681922562226,2.278346003514983,0.9485574241611816,0.9485574241611816,0.0920039282484274,false,0.0,2.278346003514983,0.038288247292854294,0.038288247292854294,61.783446513565984,52.24542280600019,114.02886931956618,54.18228461111697,36.708881465582955,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.25,0.15,1.0,1.0,9.5,59.505100510051,68.4549288223065,2.278346003514983,1.5422983360901374,1.004533260790025,0.1502734990354797,false,0.0,2.278346003514983,0.038288247292854294,0.038288247292854294,61.783446513565984,51.97708045724344,113.76052697080942,54.31009169764079,36.00671885729856,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.25,0.15,1.0,1.0,9.5,59.505100510051,70.41303841899074,2.1858539323904793,2.088379416114771,1.0045339857735476,0.20555084726044934,false,0.0,2.1858539323904793,0.036733891946309154,0.036733891946309154,61.69095444244148,51.60853950136246,113.29949394380394,54.449452768994654,34.71632808972422,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.25,0.15,1.0,1.0,9.5,59.505100510051,72.37114801567498,1.9206898726374746,2.5989206429630602,1.004534949098133,0.258779529936019,false,0.0,1.9206898726374746,0.03227773512142965,0.03227773512142965,61.425790382688476,51.135205574782454,112.56099595747094,54.57111485216163,32.56319722966856,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.25,0.15,1.0,1.0,9.5,59.505100510051,74.32925761235921,1.6016504203566342,3.082252664812233,1.0045362172331047,0.3105991865300788,false,0.0,1.6016504203566342,0.02691618712728835,0.02691618712728835,61.106750930407635,50.55968110763742,111.66643203804506,54.72257850021428,29.996033546002042,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.25,0.15,1.0,1.0,9.5,59.505100510051,76.28736720904344,1.2531517970356276,3.539990983295592,1.004537843863548,0.3610181922562892,false,0.0,1.2531517970356276,0.02105956945361277,0.02105956945361277,60.75825230708663,49.87946968661915,110.63772199370578,54.91639850515286,27.108175907330544,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.25,0.15,1.0,1.0,9.5,59.505100510051,78.24547680572768,0.858049244827086,3.9710762893989617,1.0045399427167974,0.4097836934909962,false,0.0,0.858049244827086,0.014419759608374294,0.014419759608374294,60.36314975487809,49.084159702055985,109.44730945693408,55.15270320887158,23.834662437883168,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.25,0.15,1.0,1.0,9.5,59.505100510051,80.20358640241191,0.42175881484687494,4.375381109994454,1.0045426533960138,0.45674044453632623,false,0.0,0.42175881484687494,0.007087775858401175,0.007087775858401175,59.926859324897876,48.15462963730173,108.08148896219961,55.44599718260421,20.166846985419152,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.25,0.15,1.0,1.0,9.5,59.505100510051,82.16169599909614,0.0313649004580796,4.749707706929131,1.0045460620268556,0.5014141473660086,false,0.0,0.0313649004580796,0.0005270959999938452,0.0005270959999938452,59.53646541050908,47.05483263767453,106.5912980481836,55.85490232382401,16.28947672281571,100.0,0.08,0.6,0.27,1.0
