gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,V0,r,alpha,pi,xi,mu_b,m,c,p,vb,sg_debt,debt,debt_diff,abs_debt_diff,debt_per_diff,abs_debt_per_diff,eq_vb,eq_min_val,sg_equity,equity,eq_negative,firm_value,leverage,ROE,cvml_vb,cvmh_vb,eq_deriv
0.02,0.02,0.0,0.01,NaN,NaN,0.15,100.0,0.08,0.6,0.27,1.0,1.0,10.0,0.8209070907090709,8.200133889850038,66.54100337122263,82.00391569310294,82.81306774728228,0.8117288487818968,0.8117288487818968,0.009898970671523285,0.009898970671523285,3.730349362740526e-14,NaN,29.8042518443452,29.934396605372118,false,112.74746435265439,73.45004894146217,74.1695153341788,NaN,NaN,NaN
