gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,opt_vb,cvml_vb,cvmh_vb,debt_diff,debt_per_diff,eq_deriv,eq_min_val,debt,equity,firm_value,leverage,ROE,p_filter_success,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.003,0.3,0.25,0.15,1.0,1.0,0.5,6.024102407990776,6.747251887829669,6.403376672301746,6.464441017859176,-2.4318189151273373e-7,-4.036815363400211e-8,9.842291520902493e-16,-0.0016317513283746214,6.024102164808885,95.42924249232759,101.45334465713647,5.937805387459086,1.5465078712897817,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.3,0.25,0.15,1.0,1.0,1.0,12.048181504917359,13.493518253618578,12.806726715475445,12.928856152194143,4.549191512381867e-7,3.775832486027169e-8,9.947505043175609e-17,-0.003656693414016698,12.04818195983651,90.8030685213345,102.85125048117101,11.71418130890122,3.2418323403718308,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.3,0.25,0.15,1.0,1.0,1.5,18.072279758556423,20.239305978917365,19.21009864210094,19.39329255725391,3.79514972337347e-7,2.0999839389807114e-8,1.6222492079168379e-15,-0.006850792935832894,18.072280138071395,86.05605043482807,104.12833057289946,17.355776318164565,5.038991173996865,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.3,0.25,0.15,1.0,1.0,2.0,24.09598116758245,26.984397539274173,25.61301723781342,25.857288324466197,-3.8012369429907267e-7,-1.5775398048968945e-8,1.6766501269054904e-16,-0.010474106380238941,24.095980787458757,81.10655393838255,105.2025347258413,22.90437283688372,6.854096502154272,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.3,0.25,0.15,1.0,1.0,2.5,29.52228627525746,33.0315338641719,31.333506989021647,31.6579629536972,-7.125989256451248e-7,-2.413766057957211e-8,-2.8692680648918573e-16,-0.0014878970398595275,29.522285562658535,76.4728504212937,105.99513598395224,27.852490860644995,8.506427928054116,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.3,0.25,0.15,1.0,1.0,3.0,34.715691305972705,38.806076244925926,36.787945996284584,37.200036142417936,-0.025191520770590614,-0.0007256522864131041,1.0130785099704553e-15,-0.014343987531017703,34.690499785202114,71.79059724480061,106.48109703000273,32.57902177268846,9.923666554922184,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.3,0.25,0.15,1.0,1.0,3.5,42.12810585550284,47.176087812746054,44.77724519341502,45.205994554202206,2.583530260835687e-7,6.1325573708370806e-9,6.61741427317555e-16,-0.016928296468367233,42.128106113855864,64.2742752143956,106.40238132825147,39.59319856187298,11.06302368615648,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.3,0.25,0.15,1.0,1.0,4.0,48.18938797643539,53.965704779963104,51.22309368632308,51.711718200431505,-4.046182553452127e-7,-8.396418222681538e-9,5.323034948997733e-16,-0.019411959742231397,48.189387571817136,57.789706155961575,105.97909372777872,45.470654519463935,11.5402876892579,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.3,0.25,0.15,1.0,1.0,4.5,54.216994791736404,60.716831741757176,57.63047357830661,58.18005034958781,-5.247409049502494e-7,-9.678531740203145e-9,7.512265291148531e-16,-0.01876250183192555,54.2169942669955,50.642504068698,104.8594983356935,51.70441889148385,10.614196813623234,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.3,0.25,0.15,1.0,1.0,5.0,60.12862102697382,67.33196460704119,63.90536437877964,64.51960304333481,6.528420612994523e-7,1.0857426133331515e-8,1.4014726481977786e-15,0.03313554280552929,60.12862167981588,42.73057060687717,102.85919228669306,58.45721742809636,7.171039495380671,true,100.0,0.08,0.6,0.27,1.0
