gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,cvml_vb,cvmh_vb,debt_diff,eq_deriv,eq_min_val,sg_debt,debt,sg_equity,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,abs_debt_diff,debt_per_diff,abs_debt_per_diff,eq_deriv_min_val,eq_negative,eq_vb
0.02,0.02,0.0,0.003,0.2,0.35,0.15,1.0,1.0,2.770727072707271,32.14765395958279,36.636915714332424,34.073648948815816,33.17689838856663,-0.004422265017240079,0.00023428719741188338,0.0019747496399246515,32.14765344492152,32.14323169456555,71.95567990770863,71.94667557920218,104.08990727376772,30.88025778524845,6.027265040619634,100.0,0.08,0.6,0.27,1.0,0.004422265017240079,-0.00013756104948746533,0.00013756104948746533,0.00023428719741188338,false,0.0
