gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,opt
0.02,0.02,0.0,0.004,0.5,0.3,0.15,1.0,3.0,7.0,24.026802680268027,98.93607947749817,-9.308540179076026,-0.006645255768920149,-0.006645255768920149,0.0010881286871500181,false,0.0,9.308540179076026,-0.12914105832761855,0.12914105832761855,62.77186786172806,0.05557757136112754,62.82744543308919,99.91153934243545,-99.85071082493555,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.5,0.3,0.15,1.0,3.0,7.0,24.845122670161754,97.93252158819972,-8.944447982206228,-0.09788256942310256,-0.09788256942310256,-0.027332003191724578,true,0.0,8.944447982206228,-0.12000273455345345,0.12000273455345345,65.59092002827903,0.10841943814398387,65.69933946642301,99.83497636502207,-99.68491038344214,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.5,0.3,0.15,1.0,3.0,7.0,28.93672261963038,92.9369502809623,-4.95722218439866,-0.6701996625727309,-0.6701996625727309,-0.8977719277268713,true,0.0,4.95722218439866,-0.05710416540671323,0.05710416540671323,81.85294567449247,0.31738997454842666,82.17033564904091,99.61374141648388,-98.25101105195732,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.5,0.3,0.15,1.0,3.0,7.0,30.573362599417834,90.12971033799438,-2.8008879252425487,-0.9985928154300168,-0.9985928154300168,-1.7019001929060757,true,0.0,2.8008879252425487,-0.030537344571707682,0.030537344571707682,88.91919987301095,0.8157026936203285,89.73490256663128,99.09098614887932,-92.63859392578019,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.5,0.3,0.15,1.0,3.0,7.0,31.39168258931156,88.9070148753871,-3.318123418054057,-1.204631268350345,-1.204631268350345,-2.2835602275761127,true,0.0,3.318123418054057,-0.03523357297604507,0.03523357297604507,90.85692434988063,0.9020197663814882,91.75894411626211,99.01696801868319,-90.13439458559318,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.5,0.3,0.15,1.0,3.0,7.0,32.21000257920529,87.04296874203686,-3.3142277165599694,-1.4591967603640579,-1.4591967603640579,-3.040010714249206,true,0.0,3.3142277165599694,-0.0342981211960497,0.0342981211960497,93.3157800210559,1.5029350962430978,94.81871511729899,98.41493834378178,-77.51517602685908,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.5,0.3,0.15,1.0,3.0,7.0,33.049852783335254,82.65536440548192,3.456166302782948e-5,-1.4178637180567177,-1.4178637180567177,-2.6868885790822423,true,0.0,3.456166302782948e-5,-0.00048097091998266215,0.00048097091998266215,99.1495929116688,6.701942761665419,105.85153567333423,93.66854460917023,688.0864180961897,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.5,0.3,0.15,1.0,3.0,7.0,33.846642558992734,78.94515813909392,3.613407977053612,-1.2209391334127986,-1.2209391334127986,-1.8529431796910127,true,0.0,3.613407977053612,0.03558607987735318,0.03558607987735318,105.15333565403182,11.966796242042799,117.12013189607462,89.78246007043313,-332.2145702401574,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.5,0.3,0.15,1.0,3.0,7.0,35.48328253878019,80.11338526624377,4.940181180143426,-1.031554111434303,-1.031554111434303,-1.2962811390761235,true,0.0,4.940181180143426,0.046408532193944495,0.046408532193944495,111.39002879648399,11.26228326401364,122.65231206049762,90.81771629510044,-198.87844416592006,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.5,0.3,0.15,1.0,3.0,7.0,36.30160252867392,81.66082036746275,5.87255262905947,-1.044151001185685,-1.044151001185685,-1.3593424878985378,true,0.0,5.87255262905947,0.05392372255394563,0.05392372255394563,114.77736021508122,9.282269347787109,124.05962956286832,92.51789693351999,-162.8141238535552,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.5,0.3,0.15,1.0,3.0,7.0,37.938242508461364,85.6747525956382,7.295374194116064,-1.1498274509604176,-1.1498274509604176,-1.7795588898387427,true,0.0,7.295374194116064,0.06409868347212778,0.06409868347212778,121.11010171950015,4.139605496044258,125.2497072155444,96.69491802570019,-119.60959521204182,100.0,0.08,0.6,0.27,1.0,false
