gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,opt_vb,cvml_vb,cvmh_vb,debt_diff,debt_per_diff,eq_deriv,eq_min_val,debt,equity,firm_value,leverage,ROE,p_filter_success,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.0025,0.5,0.25,0.15,1.0,1.0,0.5,6.060614674553586,6.790359025678381,6.428561707235251,6.494181746192541,-3.457862520761523e-7,-5.705465050071383e-8,-6.50592630639949e-16,-0.0017969728870054467,6.0606143287673335,95.42782796100292,101.48844228977025,5.971728594930092,1.5844709640527865,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.5,0.25,0.15,1.0,1.0,1.0,12.121205609114218,13.579315807777846,12.857096357567448,12.98833717325458,2.61412475666134e-7,2.1566540829038645e-8,-4.99093203955471e-16,-0.004885233004638408,12.121205870526694,90.79071792983656,102.91192380036325,11.778232709010837,3.3135682267932287,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.5,0.25,0.15,1.0,1.0,1.5,18.181813649819667,20.36784511609264,19.285650504084956,19.482511564890817,1.8202443285986192e-7,1.0011346302719767e-8,4.147812708966046e-16,-0.007324603637088517,18.1818138318441,86.01259054277556,104.19440437461965,17.449894685777334,5.1264939630892625,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.5,0.25,0.15,1.0,1.0,2.0,24.24208667943739,27.15553963891545,25.71382283235423,25.976314549486016,-3.000731041424842e-7,-1.2378187905623326e-8,5.11575876833628e-16,-0.01027719752978468,24.242086379364284,81.00041984748603,105.24250622685031,23.03450121865252,6.920077357334065,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.5,0.25,0.15,1.0,1.0,2.5,29.444479995986658,32.94197082692609,31.164254001468866,31.5190368759487,9.782940679770036e-9,3.322504143765986e-10,5.34265046508447e-16,-0.006878298828089655,29.4444800057696,76.5518527931335,105.9963327989031,27.778772367183542,8.498743683546595,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.5,0.25,0.15,1.0,1.0,3.0,34.92438717555966,39.05247104943187,36.9309727829153,37.36942246040061,-0.068194097211844,-0.0019526211546402373,1.3600232051658168e-15,-0.015448269067292315,34.856193078347815,71.4260307585048,106.28222383685261,32.795882340449936,9.643624058397716,false,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.5,0.25,0.15,1.0,1.0,3.5,42.38311957791518,47.47489435024563,44.95299477017774,45.413614899757206,1.964721576541706e-7,4.635622851993827e-9,-1.530300753146553e-16,-0.017967656692320498,42.38311977438734,63.700985675165064,106.0841054495524,39.95237514119621,10.55958848470906,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.5,0.25,0.15,1.0,1.0,4.0,48.4815447661401,54.307939389845814,51.42464980961571,51.94971493318634,-7.421339631719093e-8,-1.5307556035017713e-9,3.49820704989746e-16,-0.020586108212019238,48.4815446919267,56.955355885226815,105.43690057715352,45.981572321020856,10.553306663877237,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.5,0.25,0.15,1.0,1.0,4.5,54.55352281991719,61.11057048875214,57.86616256745242,58.45649458795029,1.0315777672076365e-6,1.890946200876716e-8,-7.659494027076287e-16,-0.02301317127349643,54.55352385149496,49.48043809674923,104.03396194824418,52.43818732832146,8.876292047511992,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.5,0.25,0.15,1.0,1.0,5.0,60.39776847831905,67.64790913923916,64.04812455979214,64.71080076284039,7.765736924625344e-7,1.2857655374160067e-8,1.3563006641589059e-15,0.02033851380945757,60.397769254892744,41.38825796978935,101.7860272246821,59.33797683406085,4.509915706964951,true,100.0,0.08,0.6,0.27,1.0
