gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,opt_vb,cvml_vb,cvmh_vb,debt_diff,debt_per_diff,eq_deriv,eq_min_val,debt,equity,firm_value,leverage,ROE,p_filter_success,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.003,0.1,0.3,0.15,1.0,1.0,0.5,6.024102407990776,6.720076685356492,6.403376672301746,6.362240844500395,-2.4318189328909057e-7,-4.036815392887705e-8,-5.665061130538185e-16,0.0017465531145110659,6.024102164808883,95.41069206606912,101.434794230878,5.9388912951282675,1.5267683139290167,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.1,0.3,0.15,1.0,1.0,1.0,12.048181504917359,13.439677481288815,12.806726715475445,12.724456485338472,4.5491915301454355e-7,3.775832500770945e-8,-1.0611482400648273e-16,0.003163062907096459,12.048181959836512,90.7227150466739,102.77089700651041,11.723340275090987,3.1504715516455395,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.1,0.3,0.15,1.0,1.0,1.5,18.072279758556423,20.1590443096015,19.21009864210094,19.08669283820018,3.794892151631757e-7,2.099841415876181e-8,1.32928398452777e-15,0.0046546142762747735,18.072280138045638,85.88961915773613,103.96189929578178,17.383560958835726,4.835847137522498,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.1,0.3,0.15,1.0,1.0,2.0,24.096570815732633,26.878966370843944,25.613690815645896,25.44913764809344,-1.4113524571257585e-8,-5.857067662940187e-10,7.075436671540447e-17,0.006213644941798829,24.09657080161911,80.85300834214554,104.94957914376465,22.96014047718147,6.5208900257041735,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.1,0.3,0.15,1.0,1.0,2.5,29.848275254508664,33.28065625186755,31.705896777723748,31.516864849828103,-9.903769893071512e-8,-3.318037577925217e-9,-6.532283497021685e-16,0.007349251885234868,29.848275155470965,75.86104037879367,105.70931553426465,28.236182407023474,8.138524814489845,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.1,0.3,0.15,1.0,1.0,3.0,35.43242762914625,39.48692503982065,37.60670155223865,37.40343663067404,4.307364775968381e-7,1.2156561275031575e-8,4.668964653954531e-16,0.00850119711240643,35.432428059882724,70.81261948285564,106.24504754273836,33.349722061755024,9.672111487373702,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.1,0.3,0.15,1.0,1.0,3.5,42.180707782846454,47.05175970879803,44.837334404571195,44.548650367790316,5.6497064804261754e-8,1.3394053294486751e-9,-2.9687174502631547e-16,0.010864953793706129,42.18070783934352,64.19815613018983,106.37886396953334,39.6513990330109,11.032414495509668,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.1,0.3,0.15,1.0,1.0,4.0,48.19376095456387,53.758612509065486,51.22808910796281,50.89894490140583,-2.74500408181666e-7,-5.6957664798242155e-9,5.628177109779617e-16,0.012427370832489513,48.19376068006346,58.03641041150563,106.23017109156909,45.36730025457743,12.025908796610029,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.1,0.3,0.15,1.0,1.0,4.5,54.21491564145301,60.47498365120224,57.62809848471759,57.257998702764894,1.3765465283199774e-6,2.5390550036519148e-8,-3.625269806397408e-16,0.01402068789478604,54.21491701799954,51.29645899984326,105.51137601784279,51.38300632988748,12.037492691690632,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.1,0.3,0.15,1.0,1.0,5.0,60.039520158533186,66.96203557467828,63.803581018961786,63.40454465517216,-7.225487763662386e-9,-1.2034552815518222e-10,7.486966038942451e-16,0.026211353360898988,60.0395201513077,43.99593037767772,104.03545052898542,57.71063598612477,10.098603781199289,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.1,0.3,0.15,1.0,1.0,5.5,63.8298094489859,71.07398460526078,67.65518677940409,67.35161169936654,3.3914748271968165e-6,5.313308713395664e-8,1.5634855930795727e-15,0.0038433667972193526,63.829812840460725,39.00496296302512,102.83477580348585,62.070260125268874,7.837326887423157,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.1,0.3,0.15,1.0,1.0,6.0,66.51994863432982,73.90308924569048,70.25004862745067,70.10920873400568,-5.646630427236232e-6,-8.488627160968825e-8,2.549714360002019e-16,0.007655504281800507,66.5199429876994,35.40294792632172,101.92289091402111,65.26496883199034,5.743391993970159,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.1,0.3,0.15,1.0,1.0,6.5,68.53959246040736,75.9501528619412,72.07897775673946,72.14187367284278,-1.1309508778367672e-5,-1.6500694521784226e-7,-1.6413779039372757e-17,-0.0022546419619787175,68.53958115089858,32.731225460994025,101.27080661189261,67.67950551985604,4.039382368009714,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.1,0.3,0.15,1.0,1.0,7.0,70.12703992630432,77.49355744281534,73.41419230826813,73.70725273288345,-7.576387702101783e-6,-1.0803803654144992e-7,-7.69052276356292e-17,0.004069091943656076,70.12703234991662,30.701697393516632,100.82872974343326,69.55064546420495,2.7741794961269495,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.1,0.3,0.15,1.0,1.0,7.5,71.43036760744066,78.70662341379548,74.42484586740953,74.96544465407399,1.519032252872421e-6,2.1265916776749005e-8,4.1758627751898214e-16,0.016419157834818853,71.43036912647291,29.111465427679338,100.54183455415225,71.0454204891201,1.896540268759006,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.1,0.3,0.15,1.0,1.0,8.0,72.54312751711532,79.69848109081744,75.21780650849261,76.01759682860738,2.2293109196880323e-5,3.073083551797604e-7,-1.905553018509182e-15,-0.0006458206245896422,72.54314981022452,27.818665377395554,100.36181518762007,72.28162391703428,1.3177592663371485,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.1,0.3,0.15,1.0,1.0,8.5,73.53328943884445,80.5484917383965,75.87071873772074,76.93719742748227,8.274251911188912e-6,1.1252389189076565e-7,-1.847406929848564e-16,0.006667463871127992,73.53329771309636,26.717951336385084,100.25124904948144,73.3490090251167,0.949302435784638,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.1,0.3,0.15,1.0,1.0,9.0,74.50104599163699,81.3724345169855,76.49803644954142,77.83257359163746,2.2949640580804953e-5,3.0804454186295765e-7,-1.112586478560591e-5,0.004912228915600061,74.50106894127757,25.600153731040972,100.10122267231854,74.42573322521433,0.39696829677067225,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.1,0.3,0.15,1.0,1.0,9.5,75.21729160585934,81.90439240873638,76.83804351213232,78.45601893733878,1.9890284860935026e-5,2.644376636845775e-7,-4.4331957615828005e-6,0.01945872560427441,75.2173114961442,24.985785308869595,100.2030968050138,75.06485716954468,0.8195107846438843,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.1,0.3,0.15,1.0,1.0,10.0,75.95508837672688,82.46206878404088,77.20266929247195,79.10276515296835,3.825059256712393e-5,5.035948661846881e-7,-4.060712848273454e-5,0.008960214989030022,75.95512662731944,24.301746517646873,100.25687314496632,75.76051820157228,1.0683073309846192,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.1,0.3,0.15,1.0,1.0,10.5,75.65336124056995,81.80719276007241,76.37980680564132,78.62558972746963,-3.3360124788828216e-5,-4.4096024607216635e-7,-0.0007865195577333961,0.03243116940310077,75.65332788044516,26.001256584846516,101.65458446529168,74.42195379419978,6.795936862199503,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.1,0.3,0.15,1.0,1.0,11.0,77.30109052263008,83.42932885498492,77.78388360163957,80.25614481404945,-7.488032794356059e-5,-9.686839789360953e-7,-9.16060650747529e-5,0.00356577996455134,77.30101564230213,23.11712744749299,100.41814308979512,76.97913271825652,1.8421224633044853,true,100.0,0.08,0.6,0.27,1.0
