gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.004,0.75,0.275,0.15,1.0,1.0,10.5,60.48460109168812,45.8879956503781,2.523805359829275,3.73314225040405,-0.4946442375006334,0.3186960756980529,false,0.0,2.523805359829275,0.04172641158703285,0.04172641158703285,63.008406451517395,47.98542255482766,110.99382900634505,56.76748609863299,29.719803749292705,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.75,0.275,0.15,1.0,1.0,10.5,60.48460109168812,47.820567234293165,2.6356034169588085,1.9332540076571023,-0.1968123664547546,0.17087540182708547,false,0.0,2.6356034169588085,0.043574783819166116,0.043574783819166116,63.12020450864693,48.19708958097752,111.31729408962445,56.702963384851245,30.686976266660505,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.75,0.275,0.15,1.0,1.0,10.5,60.48460109168812,49.753138818208235,2.6356034169588085,0.7674631224943803,0.014583882091258802,0.07137502421176332,false,0.0,2.6356034169588085,0.043574783819166116,0.043574783819166116,63.12020450864693,48.30675997737938,111.4269644860263,56.647154303985936,30.9843488386629,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.75,0.275,0.15,1.0,1.0,10.5,60.48460109168812,51.685710402123306,2.6356034169588085,0.012888453248033453,0.012888453248033453,0.004206193522368089,false,0.0,2.6356034169588085,0.043574783819166116,0.043574783819166116,63.12020450864693,48.35550624247269,111.47571075111962,56.62238355184739,31.116524910801747,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.75,0.275,0.15,1.0,1.0,10.5,60.48460109168812,53.618281986038376,2.6356034169588085,-0.4929559679179875,-0.4929559679179875,-0.17872680060945254,true,0.0,2.6356034169588085,0.043574783819166116,0.043574783819166116,63.12020450864693,48.36071499623937,111.4809195048863,56.619737968595,31.130648508010704,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.75,0.275,0.15,1.0,1.0,10.5,60.48460109168812,55.550853569953446,2.6356034169588085,-1.9571349802958482,-1.9571349802958482,-2.1222670404145294,true,0.0,2.6356034169588085,0.043574783819166116,0.043574783819166116,63.12020450864693,48.32677910613441,111.44698361478135,56.636978822884195,31.038630942151578,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.75,0.275,0.15,1.0,1.0,10.5,60.48460109168812,57.48342515386851,2.6356034169588085,-1.133437723019643,-1.133437723019643,-1.3015492128930133,true,0.0,2.6356034169588085,0.043574783819166116,0.043574783819166116,63.12020450864693,48.27305352280405,111.39325803145098,56.66429515045287,30.892953389945642,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.75,0.275,0.15,1.0,1.0,10.5,60.48460109168812,59.41599673778357,2.6356034169588085,-1.3023398960835824,-1.3023398960835824,-1.528740116824113,true,0.0,2.6356034169588085,0.043574783819166116,0.043574783819166116,63.12020450864693,48.188563298227045,111.30876780687397,56.707306847708075,30.663857150524198,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.75,0.275,0.15,1.0,1.0,10.5,60.48460109168812,61.34856832169864,2.6356034169588085,-1.1386866932863329,-1.1386866932863329,-1.1222696692695888,true,0.0,2.6356034169588085,0.043574783819166116,0.043574783819166116,63.12020450864693,48.07878061916968,111.1989851278166,56.76329189164273,30.366180122778474,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.75,0.275,0.15,1.0,1.0,10.5,60.48460109168812,63.28113990561371,2.6356034169588085,-0.7296215986889236,-0.7296215986889236,-0.467180629210618,true,0.0,2.6356034169588085,0.043574783819166116,0.043574783819166116,63.12020450864693,47.93985099836318,111.0600555070101,56.83429944320781,29.9894708190648,100.0,0.08,0.6,0.27,1.0
