gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,cvml_vb,cvmh_vb,debt_diff,eq_deriv,eq_min_val,sg_debt,debt,sg_equity,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,abs_debt_diff,debt_per_diff,abs_debt_per_diff,eq_deriv_min_val,eq_negative,eq_vb
0.02,0.02,0.0,0.004,0.75,0.275,0.15,1.0,1.0,2.6075607560756078,30.143626342999873,34.085761474190264,32.10501112860506,32.18246705951331,-0.06518607794527398,0.00039056844998803413,0.0011302644317098748,30.143581290781537,30.0784402650546,74.68452392130611,74.66286490261297,104.74130516766756,28.716885107461376,6.780891595726168,100.0,0.08,0.6,0.27,1.0,0.06518607794527398,-0.0021625161220992866,0.0021625161220992866,0.00039056844998803413,false,0.0
