gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,opt
0.02,0.02,0.0,0.004,0.1,0.2,0.15,1.0,7.0,10.0,5.225472547254726,91.21193104058273,118.28574029847405,-0.3395654928637152,-0.3395654928637152,-0.11635764245070858,true,0.0,118.28574029847405,3.233767424280046,3.233767424280046,154.86404812925713,9.659359919141615,164.52340804839875,94.12888413039676,-117.60599199020936,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.1,0.2,0.15,1.0,7.0,10.0,5.225472547254726,91.21193104058273,118.28574029847408,-0.3395654928637153,-0.3395654928637153,-0.1163576424507086,true,0.0,118.28574029847408,3.233767424280046,3.233767424280046,154.86404812925716,9.659359919141615,164.52340804839878,94.12888413039677,-117.60599199020933,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.1,0.2,0.15,1.0,7.0,10.0,5.489246293050358,89.6694582627252,132.02364342333553,-0.33953656273757565,-0.33953656273757565,-0.11139238017906625,true,0.0,132.02364342333553,3.4359034887769986,3.4359034887769986,170.44836747468804,13.148187515252754,183.59655498994078,92.83854344871932,-118.66358013189856,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.1,0.2,0.15,1.0,7.0,10.0,5.75302003884599,89.74457804513223,133.53266619118116,-0.32779803994850765,-0.32779803994850765,-0.10344927358737996,true,0.0,133.53266619118116,3.3158402093790116,3.3158402093790116,173.8038064631031,13.040414484449753,186.84422094755283,93.02070226292405,-117.66902699113369,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.1,0.2,0.15,1.0,7.0,10.0,6.016793784641622,89.81970421150395,135.19110849304494,-0.31178715096234483,-0.31178715096234483,-0.09377628799614696,true,0.0,135.19110849304494,3.2098516569247453,3.2098516569247453,177.3086649855363,12.969859026763535,190.27852401229984,93.18375045524047,-116.77672099135339,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.1,0.2,0.15,1.0,7.0,10.0,6.280567530437255,89.89493441683398,136.87937374492043,-0.27951645398021524,-0.27951645398021524,-0.07443030173640425,true,0.0,136.87937374492043,3.1134441520626366,3.1134441520626366,180.84334645798123,13.019920869741275,193.8632673277225,93.2839670716313,-116.10512360037997,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.1,0.2,0.15,1.0,7.0,10.0,6.5443412762328865,89.9700500705176,138.4930772127485,-0.24936876940584962,-0.24936876940584962,-0.05966440939948314,true,0.0,138.4930772127485,3.0231805587461036,3.0231805587461036,184.3034661463787,13.070855250296496,197.37432139667519,93.3776313160681,-115.50452887382016,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.1,0.2,0.15,1.0,7.0,10.0,6.8081150220285185,90.04528075419017,139.93880511379803,-0.21801082477983758,-0.21801082477983758,-0.04471976723423914,true,0.0,139.93880511379803,2.9363866222464616,2.9363866222464616,187.59561026799767,13.13801255043768,200.73362281843535,93.45500152591721,-114.99848281237163,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.1,0.2,0.15,1.0,7.0,10.0,7.07188876782415,90.1204178625851,141.17800089199636,-0.18066817896096474,-0.18066817896096474,-0.03101388779423129,true,0.0,141.17800089199636,2.851895229669889,2.851895229669889,190.68122226676542,13.258292594245237,203.93951486101065,93.49890941768638,-114.620769617818,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.1,0.2,0.15,1.0,7.0,10.0,7.335662513619782,90.19554746550838,142.21685740529227,-0.14047938762881007,-0.14047938762881007,-0.018602627240235495,true,0.0,142.21685740529227,2.769578600067914,2.769578600067914,193.56649500063077,13.404990147699085,206.97148514832986,93.52326716016354,-114.32669904714152,100.0,0.08,0.6,0.27,1.0,false
