gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,opt_vb,cvml_vb,cvmh_vb,debt_diff,debt_per_diff,eq_deriv,eq_min_val,debt,equity,firm_value,leverage,ROE,p_filter_success,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.0025,0.3,0.35,0.15,1.0,1.0,0.5,6.060614674553586,6.9414124226998615,6.428561707235251,6.2512904419557325,-3.457862502997955e-7,-5.705465020761537e-8,-8.75964565482685e-16,-0.0007047218741719633,6.060614328767335,95.31449165731306,101.37510598608038,5.978404924774635,1.463822630151057,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.3,0.35,0.15,1.0,1.0,1.0,12.121205609114218,13.881626176174459,12.857096357567448,12.502556018129052,2.61412475666134e-7,2.1566540829038645e-8,1.0574731388704423e-15,-0.0019747718141248727,12.121205870526694,90.33623016574668,102.45743603627338,11.830479406331602,2.796392532028591,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.3,0.35,0.15,1.0,1.0,1.5,18.181813649819667,20.822186878647933,19.285650504084956,18.753839511648675,1.819240509348674e-7,1.0005825295468904e-8,-2.741722366658182e-17,-0.0030921206506951474,18.181813831743717,85.02852813426328,103.21034196600701,17.616271281934146,3.9237510831699796,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.3,0.35,0.15,1.0,1.0,2.0,24.2423787937144,27.762910540831662,25.714155760324736,25.00507807412036,3.474332288533333e-7,1.433164755858927e-8,2.1609122007244406e-16,-0.004463351745683341,24.24237914114763,79.35901868114692,103.60139782229456,23.39966414616346,4.753842295291322,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.3,0.35,0.15,1.0,1.0,2.5,29.378056634904414,33.61182549130796,31.088550085092052,30.287569658899002,1.7106721017512427e-7,5.822958689918152e-9,1.1173517838251354e-15,-0.004121602935617038,29.378056805971624,74.36163719185357,103.7396939978252,28.319012399041306,5.295371139180749,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.3,0.35,0.15,1.0,1.0,3.0,34.787478747874786,39.78427803206055,36.77493575028301,35.856786918440925,-0.014537331737102477,-0.00041788977702187117,-3.885780586188048e-16,-0.006594929426434345,34.772941416137684,68.72565803147891,103.4985994476166,33.59749948475119,5.36372407950676,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.3,0.35,0.15,1.0,1.0,3.5,42.42862854039502,48.590228741836654,45.00486216492915,43.76356404962927,-1.1388100062958983e-7,-2.6840603749698667e-9,4.741517247116332e-16,-0.007251600777974971,42.42862842651402,60.08886755501351,102.51749598152753,41.386719428027355,4.372826133409213,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.3,0.35,0.15,1.0,1.0,4.0,48.48495613487409,55.52594401370757,51.42853780879493,50.01036411113197,-1.560017103940936e-6,-3.2175281330590966e-8,7.299820299522805e-16,-0.008273020011648037,48.484954574856985,52.99701629151548,101.48197086637246,47.77691461934662,2.8767729003091436,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.3,0.35,0.15,1.0,1.0,4.5,54.53960886336957,62.4596668322575,57.850304577344886,56.255409881755256,-1.6200237240582283e-7,-2.970361830273932e-9,8.912205388613834e-16,-0.009273699314668378,54.5396087013672,45.353771928309165,99.89338062967636,54.59782055385215,-0.2345324518287728,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.3,0.35,0.15,1.0,1.0,5.0,59.361143015370544,67.93765351675407,62.8666636086674,61.208860567633806,2.1659875812929386e-6,3.648830651276532e-8,-6.393279821389018e-16,-0.007148292488998662,59.361145181358125,38.83005809350053,98.19120327485865,60.45464685384626,-4.450904763959073,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.3,0.35,0.15,1.0,1.0,5.5,61.930577586603945,70.75488965463667,65.31626366307536,63.80341341163238,2.6598111872999652e-6,4.294827032059366e-8,-1.755785125949523e-15,0.04239475531428002,61.93058024641513,35.41176223486347,97.34234248127859,63.62141969033256,-6.981082285792228,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.3,0.35,0.15,1.0,1.0,6.0,63.87223383899479,72.83781347389908,67.05037331503304,65.74041765780561,-6.734360269433637e-7,-1.05434863706336e-8,-3.005158047508306e-16,0.003440392008089401,63.87223316555876,32.83997397558513,96.71220714114389,66.04361026766998,-9.100459693295504,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.3,0.35,0.15,1.0,1.0,6.5,65.4563198726244,74.49729327919141,68.37695366556888,67.30289511814776,4.2565353339796275e-6,6.502863806371468e-8,-3.7126001533314744e-16,-0.007195939176320106,65.45632412915974,30.756692371140776,96.21301650030051,68.03271169546512,-10.9628851134984,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.3,0.35,0.15,1.0,1.0,7.0,66.78618976156126,75.85449248307593,69.4137992383715,68.59910108667493,1.0143962114739224e-5,1.5188712143865367e-7,-2.1312594948273667e-16,0.02503687756501355,66.78619990552338,29.033530383713735,95.81973028923711,69.69984125808492,-12.585942285652695,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.3,0.35,0.15,1.0,1.0,7.5,67.91612084279764,76.97971085559352,70.22277090458428,69.68588682084821,7.32746038067944e-6,1.0788985427539332e-7,-3.179130552522479e-16,0.027517660314107326,67.91612817025802,27.603663351342924,95.51979152160095,71.10162939886588,-13.964051789553256,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.3,0.35,0.15,1.0,1.0,8.0,68.89864573677714,77.93412153335684,70.86374105007152,70.61827612425553,6.047053091151611e-6,8.776737229718549e-8,2.813017161680375e-17,0.006958320527735957,68.89865178383023,26.39363866733507,95.2922904511653,72.30244068814665,-15.136673549049352,true,100.0,0.08,0.6,0.27,1.0
