gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,V0,r,alpha,pi,xi,mu_b,m,c,p,vb,sg_debt,debt,debt_diff,abs_debt_diff,debt_per_diff,abs_debt_per_diff,eq_vb,eq_min_val,sg_equity,equity,eq_negative,firm_value,leverage,ROE,cvml_vb,cvmh_vb,eq_deriv
0.02,0.0195,0.0005,0.015000000000000001,NaN,NaN,0.2,100.0,0.08,0.6,0.27,1.0,1.0,1.0,3.431643164316432,36.120639528156204,41.11559086881116,36.12072536294729,36.12072481845132,8.529029511805675e-5,8.529029511805675e-5,2.3612620438675394e-6,2.3612620438675394e-6,2.4868995751603507e-14,NaN,65.05348441870099,65.05341690450837,false,101.17414172295969,35.701538163139524,1.8380636280275642,NaN,NaN,NaN
