gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,1.0,6.0,56.9256320368879,44.106089410727776,0.6316630741552842,-1.2387367378363408,-1.2387367378363408,-1.1386584396820463,true,0.0,0.6316630741552842,0.011096285654693576,0.011096285654693576,57.55729511104318,54.85297354039286,112.41026865143604,51.20288012967745,29.240051226483143,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,1.0,6.0,56.9256320368879,47.94805598874666,0.6762004489427866,-2.0669911350852415,-2.0669911350852415,-2.614993398004477,true,0.0,0.6762004489427866,0.011878663876838605,0.011878663876838605,57.601832485830684,54.85306608693858,112.45489857276927,51.22216392250507,29.37603038765033,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,1.0,6.0,56.9256320368879,51.790022566765536,0.6762004489427866,-1.92461588121108,-1.92461588121108,-2.3522198387615583,true,0.0,0.6762004489427866,0.011878663876838605,0.011878663876838605,57.601832485830684,54.7769458067135,112.37877829254418,51.25685948986002,29.196493665456735,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,1.0,6.0,56.9256320368879,55.63198914478442,0.6762004489427866,-1.3576891962281965,-1.3576891962281965,-1.2957719423506704,true,0.0,0.6762004489427866,0.011878663876838605,0.011878663876838605,57.601832485830684,54.62566842150471,112.2275009073354,51.32595132220905,28.839691958972068,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,1.0,6.0,56.9256320368879,59.473955722803304,0.6762004489427866,-0.4986779263567621,-0.4986779263567621,-0.20621932650320382,true,0.0,0.6762004489427866,0.011878663876838605,0.011878663876838605,57.601832485830684,54.37841553955865,111.98024802538933,51.43927924929278,28.256523165501378,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,1.0,6.0,56.9256320368879,63.31592230082219,0.6762004489427866,0.44427320089282496,0.44427320089282496,0.03611341632489088,false,0.0,0.6762004489427866,0.011878663876838605,0.011878663876838605,57.601832485830684,53.97330789262417,111.57514037845485,51.62604527357028,27.30103930691459,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,1.0,6.0,56.9256320368879,67.15788887884106,0.6762004489427866,1.3084481098747376,1.0028121918163904,0.10597232413545936,false,0.0,0.6762004489427866,0.011878663876838605,0.011878663876838605,57.601832485830684,53.30168959976267,110.90352208559335,51.93868634882003,25.71696543712516,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,1.0,6.0,56.9256320368879,70.99985545685995,0.6210836738941055,2.056650342041527,1.0028320493229508,0.16965482303125215,false,0.0,0.6210836738941055,0.010910439667874786,0.010910439667874786,57.546715710782,52.219772675699616,109.76648838648163,52.426488773297784,23.005259899201835,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,1.0,6.0,56.9256320368879,74.84182203487883,0.45605356948361475,2.713889492370977,1.0028605011006646,0.2282756154443583,false,0.0,0.45605356948361475,0.008011392287890476,0.008011392287890476,57.38168560637151,50.60193598681584,107.98362159318735,53.13924904514566,18.732842222359025,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,1.0,6.0,56.9256320368879,78.68378861289771,0.22162954856169392,3.2935612593271455,1.0029005214260642,0.2822358551981425,false,0.0,0.22162954856169392,0.0038933173094692674,0.0038933173094692674,57.14726158544959,48.30135393948462,105.44861552493421,54.19441621017456,12.714742923136413,100.0,0.08,0.6,0.27,1.0
