gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,opt_vb,cvml_vb,cvmh_vb,debt_diff,debt_per_diff,eq_deriv,eq_min_val,debt,equity,firm_value,leverage,ROE,p_filter_success,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,1.0,0.5,6.172830258905648,6.773695069973718,6.505962794078927,6.610680855138929,3.6463984010026707e-7,5.907174258909759e-8,-7.932975987005332e-16,0.00018783844439164546,6.172830623545488,95.43529290485752,101.60812352840301,6.075134949047619,1.7139209666987565,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,1.0,1.0,12.345684702642657,13.546476744424071,13.011952961788607,13.221388680630515,-2.2438076285880015e-7,-1.817483341452664e-8,-2.0533865468809243e-17,-0.0003991328908258455,12.345684478261894,90.84815487505544,103.19383935331734,11.963586736987725,3.6436761091646064,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,1.0,1.5,18.518510760809914,20.31896946616769,19.517911001256678,19.832064851205214,3.053744315195672e-7,1.64902262100806e-8,3.8101117435510546e-16,-0.001731309666215317,18.518511066184345,86.19667610364947,104.71518716983381,17.68464686612252,5.78682008825806,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,1.0,2.0,24.692480893139972,27.09230489270693,26.025163962455405,26.444016866261617,2.1048573728421616e-7,8.52428470817175e-9,-1.4404343805268092e-16,-0.0035493205105276795,24.69248110362571,81.41223492711916,106.10471603074487,23.271803579843542,8.106383160949914,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,1.0,2.5,30.349851126300358,33.27038634134904,31.947702700368854,32.47986887658842,1.980408157464808e-7,6.525264816698359e-9,3.086181781979807e-16,0.0006400166959799835,30.349851324341174,76.90079956722872,107.25065089156989,28.29805793442204,10.410101097320169,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,1.0,3.0,35.57761039261821,38.952799535579935,37.38398574369949,38.03662888471454,-0.0008688423433937942,-2.442104272337709e-5,-1.1587952819525073e-15,-0.004593686353793143,35.57674155027482,72.59687573839807,108.17361728867289,32.88855678675741,12.687370191080038,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,1.0,3.5,43.22163275553937,47.42256872766403,45.55511910746975,46.28794842260147,-1.0825246476997563e-7,-2.504589897893244e-9,-7.136795710273831e-17,-0.006143101611985925,43.2216326472869,65.38905389082015,108.61068653810705,39.795009151444965,15.165435252156122,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,1.0,4.0,49.38321552337698,54.182233893325,52.04835141512326,52.886086341383056,-1.2440826822057716e-6,-2.519241950975932e-8,-1.3704932462418558e-16,-0.0070292801658551176,49.3832142792943,59.27301415666,108.65622843595429,45.44904143106942,17.10149768046869,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,1.0,4.5,55.555341121981236,60.95409364756279,58.55351663858424,59.49598137599895,-7.348975188392615e-7,-1.322820639739514e-8,5.075547096912992e-16,-0.007919486286141402,55.55534038708372,52.3860426142339,107.94138300131762,51.46806427930015,17.868025248661667,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,1.0,5.0,61.61496696014539,67.59663081259075,64.93134887156025,65.98041933517639,-1.8001080803742298e-7,-2.921543529413234e-9,9.182925343788915e-17,0.029191937062739755,61.61496678013458,44.596645687310655,106.21161246744524,58.01151620687436,16.18238137730863,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,1.0,5.5,65.12950587908297,71.3032790091151,68.42852138400409,69.62663648060553,1.6748631850305173e-6,2.5715889632880163e-8,4.279699847883339e-16,-0.009883771629163436,65.12950755394615,39.91940272830037,105.04891028224652,61.999222437391786,14.479033498185911,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,1.0,6.0,67.45026500243684,73.63357541854596,70.5745127849721,71.94157859677645,-4.4993475540877625e-6,-6.6706150879099e-8,-6.453632561870885e-16,0.011666098637858389,67.45026050308928,36.90666204822648,104.35692255131576,64.634198531412,13.38542986412925,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,1.0,6.5,69.28052592486067,75.39864433188895,72.16533320150785,73.7095287055354,7.163950996869062e-6,1.0340497421510401e-7,-1.1962568021339794e-15,0.0062676768048211895,69.28053308881167,34.577118985487296,103.85765207429895,66.70720135214391,12.557679094665431,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,1.0,7.0,70.77802555217745,76.77897477755302,73.37951734203844,75.10639127828607,-2.565284205502394e-6,-3.624407696441419e-8,-6.940480753370753e-16,-0.00840371578330767,70.77802298689325,32.742381584225235,103.52040457111849,68.37108421293772,12.047112929900328,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,1.0,7.5,72.04056808458031,77.89003763937542,74.32776500933555,76.24123524880952,-2.2894873055179232e-5,-3.178052819947111e-7,-3.103383834519561e-16,0.0060889295484696055,72.04054518970726,31.27150779440315,103.31205298411041,69.73101696158069,11.845914044400963,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,1.0,8.0,73.13531999880138,78.80856318810545,75.08609866166205,77.1889630853897,-2.047049873965534e-5,-2.7989894267217034e-7,-1.132228432510595e-15,0.01635686965043928,73.13529952830264,30.069182236275566,103.2044817645782,70.86446080426335,11.928224429504453,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,1.0,8.5,74.16274795762575,79.64837440945801,75.76823161330792,78.06161283719908,3.76803069741527e-5,5.080759277647321e-7,-2.3423236685452825e-16,-0.005269187049657522,74.16278563793273,28.94186787679411,103.10465351472683,71.92962015758073,12.016208369912018,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,1.0,9.0,74.9881802970945,81.49196167782827,76.22173557786263,78.70900184572689,-3.779468705999989e-5,-5.040085905573612e-7,2.1652865208649043e-15,-0.0028302022538697147,74.98814250240744,28.05626880816952,103.04441131057696,72.77264390049488,12.171872124531301,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,1.0,9.5,75.81194403836122,80.8637112207536,76.67335093751588,79.35453007295446,-2.5397448581543358e-5,-3.350059005041755e-7,-3.6293194688619996e-16,-0.002848827285434377,75.81191864091264,27.43806215510561,103.24998079601825,73.42560071820978,13.436290161961285,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,1.0,10.0,76.63887815212891,81.47546371331013,77.12855468713477,80.00359382470643,4.922164987419819e-5,6.42254310879822e-7,1.9024112193314234e-6,0.00507864568720878,76.63892737377878,26.621653753685653,103.26058112746443,74.21895803508602,13.957326273643167,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,1.0,10.5,77.2971440765381,81.89233917370065,77.3928511417809,80.46456279586835,3.531302205317388e-5,4.5684769437545616e-7,7.4084593085395774e-6,0.011658095235437234,77.29717938956016,26.158537169244983,103.45571655880514,74.71523272048844,15.221529598027296,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,1.0,11.0,80.52450429319775,85.07537088834829,80.56498009127318,83.79052503608654,1.359120811628145e-5,1.6878350553757533e-7,-0.0063733706758546255,-0.004751015750430252,80.52451788440587,19.505531974363446,100.03004985876932,80.50032764963831,0.1542958402311001,true,100.0,0.08,0.6,0.27,1.0
