gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,opt_vb,cvml_vb,cvmh_vb,debt_diff,debt_per_diff,eq_deriv,eq_min_val,debt,equity,firm_value,leverage,ROE,p_filter_success,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.001,0.5,0.35,0.15,1.0,1.0,0.5,6.172830258905648,7.049956614015277,6.505962794078927,6.345386625938108,3.646398427648023e-7,5.9071743020752944e-8,-6.385162579653458e-16,-0.0006854962054087539,6.172830623545491,95.29057552318717,101.46340614673267,6.083799921538775,1.5596827192571272,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.5,0.35,0.15,1.0,1.0,1.0,12.345684702642657,14.09829982998915,13.011952961788607,12.690798495321955,-2.2438076285880015e-7,-1.817483341452664e-8,-2.7017322459860615e-16,-0.0021832109806007643,12.345684478261894,90.23082202199086,102.57650650025275,12.035586801965687,2.93939492301869,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.5,0.35,0.15,1.0,1.0,1.5,18.518510760809914,21.147175330533273,19.517911001256678,19.03618073664765,3.0591023048032184e-7,1.6519159366081917e-8,-3.0153690819667988e-16,-0.0035970515667656418,18.518511066720144,84.7809476958813,103.29945876260143,17.927016548342838,4.0493353837743,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.5,0.35,0.15,1.0,1.0,2.0,24.69359186284553,28.19889133974418,26.02642141486591,25.383916729243325,2.0235405528978845e-7,8.194597870318509e-9,8.20934075844797e-17,-0.00478943876122365,24.693592065199585,78.8986932702317,103.59228533543128,23.83728864098505,4.77022531540936,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.5,0.35,0.15,1.0,1.0,2.5,29.626791626531073,33.791260891031584,31.129306927399934,30.43541196204286,-0.016778479800848345,-0.0005663279376435435,7.632783294297948e-17,-0.0022015715814760624,29.610013146730225,74.00559919907711,103.61561234580734,28.576787297178342,5.136543573085461,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.5,0.35,0.15,1.0,1.0,3.0,35.41332027939636,40.38718286959722,37.19803377951916,36.377587852896156,-0.05018009457888439,-0.0014169836147241866,-1.3045120539345591e-15,-0.007800576041818875,35.363140184817475,67.71990607935876,103.08304626417623,34.30548617489488,4.769795861048398,false,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.5,0.35,0.15,1.0,1.0,4.0,48.609229211972504,67.31059720040724,51.17231406855448,49.95582645040235,0.004403375006674537,9.058722135816096e-5,-9.999564787663935e-6,0.0017313539520904873,48.61363258697918,24.072408607880387,72.68604119485957,66.8816622666983,-53.154095493076895,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.5,0.35,0.15,1.0,1.0,5.0,56.3302190663855,77.89811084442199,58.94980054968696,57.81949873102578,2.339384543859069e-6,4.152983216880605e-8,-4.118642222958853e-6,0.003768272653031167,56.33022140577005,14.644673865009906,70.97489527077995,79.36640299483605,-66.46496882641651,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.5,0.35,0.15,1.0,1.0,6.0,59.81846913740506,82.53359586825493,61.93645536632725,61.26515645308061,2.600616824111057e-7,4.347514842175837e-9,1.073787658910919e-5,0.001799170544312057,59.81846939746674,10.862056183531276,70.68052558099802,84.63217966442022,-72.9675400099207,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.5,0.35,0.15,1.0,1.0,7.0,61.76727831087322,84.99691039017651,63.18069213342453,63.10398912906911,7.658202051175067e-6,1.2398477414904896e-7,-1.1999132594326315e-6,0.0027709762140658897,61.767285969075274,9.040671847399718,70.807957816475,87.23212457160258,-76.35357029561875,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.5,0.35,0.15,1.0,1.0,8.0,63.11921729349359,86.60995900464593,63.749360650112486,64.319825512423,-1.1737179477222526e-5,-1.8595255106929866e-7,-0.0001366858202479366,0.004886795107269925,63.119205556314114,7.9450574527559645,71.06426300907007,88.81989748948509,-78.45746662293989,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.5,0.35,0.15,1.0,1.0,9.0,64.6524065022602,88.43792959419176,64.52317745539226,65.72484577639237,2.7615732975050378e-5,4.271416095560952e-7,-0.002199417443904628,-0.0015758119799425228,64.65243411799318,6.385777786303424,71.0382119042966,91.01078473806969,-81.93432100071702,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.5,0.35,0.15,1.0,1.0,10.0,64.00652911652523,87.95512118817041,62.83061508921118,64.85541770872341,2.1622336021209776e-5,3.378145373551792e-7,0.029131426171227333,0.017226797752623757,64.00655073886125,8.470340250487338,72.47689098934859,88.31304691072887,-76.4669948994509,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.5,0.35,0.15,1.0,1.0,11.0,66.07227022694217,89.89859693847698,64.20720141115766,66.81630064677339,-3.357949479720901e-5,-5.082237174819575e-7,-0.0012458429455345975,0.0032842327255393194,66.07223664744737,5.808195733360697,71.88043238080806,91.91964274423108,-82.88069958220896,true,100.0,0.08,0.6,0.27,1.0
