gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,V0,r,alpha,pi,xi,mu_b,m,c,p,vb,sg_debt,debt,debt_diff,abs_debt_diff,debt_per_diff,abs_debt_per_diff,eq_vb,eq_min_val,sg_equity,equity,eq_negative,firm_value,leverage,ROE,cvml_vb,cvmh_vb,eq_deriv
0.02,0.019,0.001,0.01,NaN,NaN,0.3,100.0,0.08,0.6,0.27,1.0,1.0,1.0,2.0754325432543252,23.06067286643111,25.42997623051379,23.060657969768087,23.060657001352546,-1.5865078562882218e-5,1.5865078562882218e-5,-6.879711903799931e-7,6.879711903799931e-7,-5.684341886080802e-14,NaN,74.41982846514311,74.41983325991444,false,97.480490261267,23.65668959967828,-3.274670201924257,NaN,NaN,NaN
