gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,opt
0.02,0.02,0.0,0.001,0.2,0.35,0.15,1.0,7.0,6.0,8.96117111711171,91.21193104058273,47.51048698725264,-2.370068156686171,-2.370068156686171,-8.3679206314859,true,0.0,47.51048698725264,0.7574023906082907,0.7574023906082907,110.23868480703462,-8.36412121294889,101.87456359408573,108.2102155021496,-18.308636601429363,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.2,0.35,0.15,1.0,7.0,6.0,9.293309594117305,91.21193104058273,45.53032009647151,-2.447463910864223,-2.447463910864223,-8.804729485020959,true,0.0,45.53032009647151,0.6998939803393976,0.6998939803393976,110.58348725529265,-8.791868476261394,101.79161877903125,108.6371241382326,-16.9284351727763,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.2,0.35,0.15,1.0,7.0,6.0,9.625448071122902,91.21193104058273,43.818290367305735,-2.5202747375604866,-2.5202747375604866,-9.231518398979194,true,0.0,43.818290367305735,0.6503339606119449,0.6503339606119449,111.19642686516605,-9.20345827568166,101.99296858948439,109.02362035634536,-17.800041151385937,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.2,0.35,0.15,1.0,7.0,6.0,9.957586548128496,91.21193104058273,42.474038220761585,-2.5847953528388556,-2.5847953528388556,-9.629272984134754,true,0.0,42.474038220761585,0.6093564656953442,0.6093564656953442,112.17714405766107,-9.581322627426115,102.59582143023495,109.33890142294089,-21.317161215661486,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.2,0.35,0.15,1.0,7.0,6.0,10.289725025134091,91.21193104058273,41.570495453784304,-2.6394599737164373,-2.6394599737164373,-9.98867684197646,true,0.0,41.570495453784304,0.5771429453340599,0.5771429453340599,113.59857062972294,-9.91695580493853,103.68161482478442,109.56481611681836,-27.073542690857224,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.2,0.35,0.15,1.0,7.0,6.0,10.621863502139687,91.21193104058273,41.13197747774919,-2.684116741015381,-2.684116741015381,-10.303039973192101,true,0.0,41.13197747774919,0.553198295322843,0.553198295322843,115.485021992727,-10.20461782858149,105.28040416414551,109.69279887325585,-34.100075328440646,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.2,0.35,0.15,1.0,7.0,6.0,10.776538616247564,91.21507093309714,41.07294115685714,-2.701651810260377,-2.701651810260377,-10.433859892183879,true,0.0,41.07294115685714,0.544492450318543,0.544492450318543,116.50871147059011,-10.320987356759606,106.18772411383051,109.7195673444284,-37.481569199714926,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.2,0.35,0.15,1.0,7.0,6.0,10.954001979145282,91.21193104058273,41.17760052945309,-2.71876558641496,-2.71876558641496,-10.566083969198814,true,0.0,41.17760052945309,0.5370196547846016,0.5370196547846016,117.85561438347005,-10.438892666827034,107.41672171664302,109.71812628425211,-41.537196969873506,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.2,0.35,0.15,1.0,7.0,6.0,11.286140456150877,91.21193104058273,41.72654760698752,-2.741546778296042,-2.741546778296042,-10.756640257724687,true,0.0,41.72654760698752,0.5281642024203337,0.5281642024203337,120.72953080004366,-10.603031301256689,110.12649949878697,109.62804715442125,-48.85059674754262,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.2,0.35,0.15,1.0,7.0,6.0,11.618278933156473,91.21193104058273,42.79806846973443,-2.756167902432051,-2.756167902432051,-10.890475561009442,true,0.0,42.79806846973443,0.5262405745779052,0.5262405745779052,124.12602100182974,-10.714359388247045,113.4116616135827,109.44731717691705,-55.59002710212986,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.2,0.35,0.15,1.0,7.0,6.0,11.950417410162068,90.36221598826468,49.65156169492877,-2.759607887033893,-2.759607887033893,-10.815878940849109,true,0.0,49.65156169492877,0.5935424679058543,0.5935424679058543,133.30448356606325,-10.779182447004175,122.52530111905908,108.79751557315491,-67.63444049320736,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.2,0.35,0.15,1.0,7.0,6.0,12.282555887167662,89.04799068149958,60.237181591257254,-2.7366278373473527,-2.7366278373473527,-10.461360409507204,true,0.0,60.237181591257254,0.7006124568001673,0.7006124568001673,146.2150728014309,-10.43384804574244,135.78122475568844,107.68430838984999,-77.42327900126257,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.2,0.35,0.15,1.0,7.0,6.0,12.614694364173257,89.84473381545746,58.09006390607075,-2.722714814460348,-2.722714814460348,-10.48172018684588,true,0.0,58.09006390607075,0.657850306827785,0.657850306827785,146.39292445528355,-10.479429415462576,135.913495039821,107.71036710695448,-77.41157829883451,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.2,0.35,0.15,1.0,7.0,6.0,12.946832841178853,89.96050237343958,59.89112759152539,-2.6960071648388024,-2.6960071648388024,-10.291916872655053,true,0.0,59.89112759152539,0.660846978961912,0.660846978961912,150.51895747977736,-10.288295662505716,140.23066181727165,107.3366947921218,-79.63478231587796,100.0,0.08,0.6,0.27,1.0,false
