gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.005,0.2,0.25,0.15,1.0,1.0,7.0,58.88617545965123,45.91115127996633,0.9488473150917969,-1.712995801498751,-1.712995801498751,-1.8081305750570995,true,0.0,0.9488473150917969,0.016113244028591166,0.016113244028591166,59.835022774743024,50.226801322118206,110.06182409686123,54.3649201398702,25.05123814817962,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.2,0.25,0.15,1.0,1.0,7.0,58.88617545965123,49.774640474254454,0.9697656736331339,-2.2260885348586443,-2.2260885348586443,-2.9551750411544,true,0.0,0.9697656736331339,0.016468477805926057,0.016468477805926057,59.85594113328436,50.21039099678498,110.06633213006934,54.38169872195836,25.07552154477226,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.2,0.25,0.15,1.0,1.0,7.0,58.88617545965123,53.63812966854257,0.9697656736331339,-2.0577290340062144,-2.0577290340062144,-2.7491682540595126,true,0.0,0.9697656736331339,0.016468477805926057,0.016468477805926057,59.85594113328436,50.08043113954909,109.93637227283345,54.44598534208269,24.751787819521965,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.2,0.25,0.15,1.0,1.0,7.0,58.88617545965123,57.50161886283069,0.9697656736331339,-1.5708774354066914,-1.5708774354066914,-1.7835400020650851,true,0.0,0.9697656736331339,0.016468477805926057,0.016468477805926057,59.85594113328436,49.8551742452999,109.71111537858425,54.55777286261034,24.19066644662573,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.2,0.25,0.15,1.0,1.0,7.0,58.88617545965123,61.36510805711881,0.9697656736331339,-0.8049212043645716,-0.8049212043645716,-0.5462637109836668,true,0.0,0.9697656736331339,0.016468477805926057,0.016468477805926057,59.85594113328436,49.51762567815282,109.37356681143717,54.726148994004674,23.349823301522264,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.2,0.25,0.15,1.0,1.0,7.0,58.88617545965123,65.22859725140692,0.9697656736331339,0.08479038052970113,0.08479038052970113,0.009830162729436214,false,0.0,0.9697656736331339,0.016468477805926057,0.016468477805926057,59.85594113328436,49.00314129059501,108.85908242387937,54.98479300074859,22.068227961932973,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.2,0.25,0.15,1.0,1.0,7.0,58.88617545965123,69.09208644569505,0.9577487109908276,0.9311784403444232,0.9311784403444232,0.0897062898204834,false,0.0,0.9577487109908276,0.016264406773149605,0.016264406773149605,59.843924170642055,48.187660545925226,108.03158471656728,55.394840617814836,20.000920285879676,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.2,0.25,0.15,1.0,1.0,7.0,58.88617545965123,72.95557563998317,0.813612682943635,1.6718593374334028,1.0027733929553657,0.16380232626890223,false,0.0,0.813612682943635,0.013816701060864819,0.013816701060864819,59.69978814259486,46.92292749609,106.62271563868487,55.991622221385796,16.43345117419759,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.2,0.25,0.15,1.0,1.0,7.0,58.88617545965123,76.81906483427129,0.5829335054954825,2.3281760985145294,1.0027767854653558,0.23311044085062485,false,0.0,0.5829335054954825,0.009899326980318295,0.009899326980318295,59.46910896514671,45.095895900437085,104.5650048655838,56.872860132883886,11.263026173439572,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.2,0.25,0.15,1.0,1.0,7.0,58.88617545965123,80.68255402855941,0.2611122890919262,2.913806946031089,1.002781484964626,0.2981448754796264,false,0.0,0.2611122890919262,0.00443418658205847,0.00443418658205847,59.14728774874315,42.552344257093765,101.69963200583692,58.15880213347131,4.160389634312778,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.2,0.25,0.15,1.0,1.0,7.0,58.88617545965123,84.54604322284753,-0.07724170969191135,3.4361043233794537,1.0027878889871222,0.35896127699182534,false,0.0,0.07724170969191135,-0.0013117121139041765,0.0013117121139041765,58.808933749959316,39.03219743638747,97.84113118634679,60.10655543010095,-5.241109323435111,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.2,0.25,0.15,1.0,1.0,7.0,58.88617545965123,88.16415976467988,-0.2336732588479009,3.875096258513015,1.0027958437497881,0.4123311501280878,false,0.0,0.2336732588479009,-0.003968219315041333,0.003968219315041333,58.652502200803326,34.44557176583069,93.09807396663402,63.000768653736216,-16.692487818452896,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.2,0.25,0.15,1.0,1.0,7.0,58.88617545965123,88.40953241713564,-0.23339012366236744,3.903286058483047,1.0027964614806275,0.41583275660166674,false,0.0,0.23339012366236744,-0.0039634111375136975,0.0039634111375136975,58.65278533598886,34.074738198956304,92.72752353494516,63.25283270817111,-17.58879412833785,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.2,0.25,0.15,1.0,1.0,7.0,58.88617545965123,92.27302161142376,0.10022863013060146,4.323263926601673,1.0028077529260977,0.4691189316866792,false,0.0,0.10022863013060146,0.0017020740326272005,0.0017020740326272005,58.98640408978183,26.874649307062132,85.86105339684396,68.6998374188943,-34.4738038432603,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.2,0.25,0.15,1.0,1.0,7.0,58.88617545965123,96.13651080571188,-0.22627912221296498,4.690614420633557,1.0028223958070128,0.5178115731994667,false,0.0,0.22627912221296498,-0.0038426527185147436,0.0038426527185147436,58.65989633743826,16.084651272585692,74.74454761002396,78.48050220799169,-61.091894195823684,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.2,0.25,0.15,1.0,1.0,7.0,58.88617545965123,100.0,0.9697656736331339,5.009941800981529,1.0027694217213912,0.7061400384218364,false,0.14415447940948667,0.9697656736331339,0.016468477805926057,0.016468477805926057,59.85594113328436,0.14415447940948667,60.00009561269385,99.75974291717797,-99.64090706450959,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.2,0.25,0.15,1.0,1.0,7.0,60.45498628810249,47.19492797375005,2.4709548829980577,-1.821029383481663,-1.821029383481663,-2.113572079043682,true,0.0,2.4709548829980577,0.041961544687023435,0.041961544687023435,61.357130342649285,48.044631541488926,109.40176188413821,56.08422504897999,24.32987500023769,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.2,0.25,0.15,1.0,1.0,7.0,60.45498628810249,50.9667188327679,2.4737452889459988,-2.2871391362194604,-2.2871391362194604,-3.2118401688637928,true,0.0,2.4737452889459988,0.04200893112239914,0.04200893112239914,61.359920748597226,47.99590541372684,109.35582616232406,56.110335317220915,24.212750966302465,100.0,0.08,0.6,0.27,1.0
