c,p,vb,debt,debt_diff,abs_debt_diff,debt_per_diff,abs_debt_per_diff,count,time
4.0,21.598959895989598,41.0385170942338,74.15216257275482,9.355282884786021,9.355282884786021,0.1443786017141049,0.1443786017141049,1,69668457
4.0,21.598959895989598,42.82588762111049,74.15216257275482,9.355282884786021,9.355282884786021,0.1443786017141049,0.1443786017141049,1,69668457
4.0,21.598959895989598,44.61325814798718,74.15216257275482,9.355282884786021,9.355282884786021,0.1443786017141049,0.1443786017141049,1,69668457
4.0,21.598959895989598,46.400628674863874,66.5541062311318,1.757226543163,1.757226543163,0.02711899942751833,0.02711899942751833,1,69668457
4.0,21.598959895989598,46.797911494700955,67.01486784105455,2.2179881530857557,2.2179881530857557,0.03422986050819947,0.03422986050819947,1,69668457
4.0,21.598959895989598,48.18799920174057,68.37717948006106,3.580299792092262,3.580299792092262,0.05525420065492809,0.05525420065492809,1,69668457
4.0,21.598959895989598,49.97536972861726,69.66603517380545,4.869155485836657,4.869155485836657,0.07514490681162755,0.07514490681162755,1,69668457
4.0,21.598959895989598,51.76274025549395,70.56832778854181,5.771448100573011,5.771448100573011,0.08906984608465071,0.08906984608465071,1,69668457
4.0,21.598959895989598,53.55011078237065,71.20138060491124,6.404500916942439,6.404500916942439,0.09883965011561505,0.09883965011561505,1,69668457
4.0,21.598959895989598,55.337481309247345,71.63954047784647,6.8426607898776695,6.8426607898776695,0.10560170216264572,0.10560170216264572,1,69668457
4.0,21.598959895989598,57.12485183612404,71.94468390725939,7.147804219290592,7.147804219290592,0.11031093246636327,0.11031093246636327,1,69668457
4.0,21.598959895989598,58.91222236300073,72.15176401472917,7.35488432676037,7.35488432676037,0.11350676702609791,0.11350676702609791,1,69668457
4.0,21.598959895989598,60.69959288987742,72.29227559027008,7.495395902301283,7.495395902301283,0.11567525995689258,0.11567525995689258,1,69668457
4.0,21.598959895989598,62.486963416754115,72.38118498511817,7.5843052971493705,7.5843052971493705,0.11704738459123042,0.11704738459123042,1,69668457
4.0,21.598959895989598,64.27433394363081,72.42816685037518,7.63128716240638,7.63128716240638,0.1177724482900266,0.1177724482900266,1,69668457
4.0,21.598959895989598,66.0617044705075,72.44800587637663,7.651126188407829,7.651126188407829,0.11807862084180663,0.11807862084180663,1,69668457
4.0,21.598959895989598,67.8490749973842,72.44406487652726,7.647185188558467,7.647185188558467,0.11801780001419364,0.11801780001419364,1,69668457
4.0,21.598959895989598,69.63644552426089,72.41238760578409,7.615507917815293,7.615507917815293,0.11752892970291141,0.11752892970291141,1,69668457
4.0,21.598959895989598,71.42381605113758,72.34377399190033,7.546894303931538,7.546894303931538,0.11647002664748396,0.11647002664748396,1,69668457
4.0,21.598959895989598,73.21118657801428,72.22092865442679,7.424048966457988,7.424048966457988,0.1145741739757949,0.1145741739757949,1,69668457
4.0,21.598959895989598,74.99855710489098,72.04669953470706,7.249819846738262,7.249819846738262,0.11188532351634792,0.11188532351634792,1,69668457
4.0,21.598959895989598,76.78592763176766,71.82854600089742,7.031666312928621,7.031666312928621,0.10851859451859115,0.10851859451859115,1,69668457
4.0,21.598959895989598,78.57329815864435,71.48419109381021,6.687311405841413,6.687311405841413,0.1032042196791628,0.1032042196791628,1,69668457
4.0,21.598959895989598,80.36066868552105,70.73093967769617,5.934059989727373,5.934059989727373,0.0915794096614375,0.0915794096614375,1,69668457
4.0,21.598959895989598,82.14803921239775,70.95338925298812,6.15650956501932,6.15650956501932,0.09501243878819729,0.09501243878819729,1,69668457
4.0,21.598959895989598,83.93540973927443,70.43143735869799,5.634557670729194,5.634557670729194,0.08695723772290526,0.08695723772290526,1,69668457
4.0,21.598959895989598,85.72278026615112,69.85528953245567,5.058409844486874,5.058409844486874,0.07806563940803615,0.07806563940803615,1,69668457
4.0,21.598959895989598,87.51015079302782,69.29932513237313,4.50244544440433,4.50244544440433,0.06948552871814172,0.06948552871814172,1,69668457
4.0,21.598959895989598,89.29752131990452,68.76810184125242,3.9712221532836196,3.9712221532836196,0.061287243651347904,0.061287243651347904,1,69668457
4.0,21.598959895989598,91.0848918467812,67.97792055417403,3.1810408662052367,3.1810408662052367,0.049092500773550034,0.049092500773550034,1,69668457
4.0,22.36189013638206,42.402430376376984,76.18406116537504,9.098390756228866,9.098390756228866,0.13562346028204006,0.13562346028204006,1,75425648
4.0,22.36189013638206,44.249225940500104,76.18406116537504,9.098390756228866,9.098390756228866,0.13562346028204006,0.13562346028204006,1,75425648
4.0,22.36189013638206,46.096021504623224,68.06156614039965,0.9758957312534733,0.9758957312534733,0.014547007211847492,0.014547007211847492,1,75425648
4.0,22.36189013638206,47.94281706874634,69.9913293673063,2.9056589581601315,2.9056589581601315,0.04331266186115338,0.04331266186115338,1,75425648
4.0,22.36189013638206,49.78961263286946,71.34334793531413,4.257677526167953,4.257677526167953,0.06346627379887493,0.06346627379887493,1,75425648
4.0,22.36189013638206,51.63640819699258,72.28002409054861,5.194353681402433,5.194353681402433,0.07742866173540179,0.07742866173540179,1,75425648
4.0,22.36189013638206,53.4832037611157,72.92736584557831,5.841695436432133,5.841695436432133,0.08707814054483536,0.08707814054483536,1,75425648
4.0,22.36189013638206,55.32999932523883,73.36979633171487,6.284125922568691,6.284125922568691,0.09367314784577215,0.09367314784577215,1,75425648
4.0,22.36189013638206,57.17679488936195,73.67274737551281,6.587076966366638,6.587076966366638,0.09818903092408515,0.09818903092408515,1,75425648
4.0,22.36189013638206,59.02359045348507,73.8776087287235,6.791938319577326,6.791938319577326,0.10124275837379636,0.10124275837379636,1,75425648
4.0,22.36189013638206,60.87038601760819,74.01122428546515,6.925553876318972,6.925553876318972,0.10323447368239717,0.10323447368239717,1,75425648
4.0,22.36189013638206,62.71718158173131,74.09631153356949,7.010641124423316,7.010641124423316,0.1045028108337651,0.1045028108337651,1,75425648
4.0,22.36189013638206,64.56397714585442,74.13752711259451,7.051856703448337,7.051856703448337,0.10511718315461474,0.10511718315461474,1,75425648
4.0,22.36189013638206,66.41077270997755,74.15178411557085,7.066113706424673,7.066113706424673,0.10532970250322354,0.10532970250322354,1,75425648
4.0,22.36189013638206,68.25756827410066,74.142725890655,7.057055481508826,7.057055481508826,0.10519467776752957,0.10519467776752957,1,75425648
4.0,22.36189013638206,70.10436383822379,74.09336526471473,7.007694855568559,7.007694855568559,0.10445889282807494,0.10445889282807494,1,75425648
4.0,22.36189013638206,71.95115940234692,74.00177413384947,6.916103724703291,6.916103724703291,0.10309360676464789,0.10309360676464789,1,75425648
4.0,22.36189013638206,73.79795496647003,73.85391968636233,6.768249277216157,6.768249277216157,0.10088964209402015,0.10088964209402015,1,75425648
4.0,22.36189013638206,75.64475053059316,73.63832522160962,6.5526548124634445,6.5526548124634445,0.097675923524349,0.097675923524349,1,75425648
4.0,22.36189013638206,77.49154609471628,73.34385113077676,6.2581807216305805,6.2581807216305805,0.09328640056010183,0.09328640056010183,1,75425648
4.0,22.36189013638206,79.3383416588394,72.78061898415015,5.694948575003977,5.694948575003977,0.08489068589866178,0.08489068589866178,1,75425648
4.0,22.36189013638206,81.18513722296251,72.80693229431016,5.721261885163983,5.721261885163983,0.08528292033560674,0.08528292033560674,1,75425648
4.0,22.36189013638206,83.03193278708564,72.29176184443148,5.206091435285302,5.206091435285302,0.07760362836853346,0.07760362836853346,1,75425648
4.0,22.36189013638206,84.87872835120876,71.66989400029908,4.584223591152906,4.584223591152906,0.06833387164791473,0.06833387164791473,1,75425648
4.0,22.36189013638206,86.72552391533188,71.01119381085397,3.9255234017077925,3.9255234017077925,0.05851508046005311,0.05851508046005311,1,75425648
4.0,22.36189013638206,88.57231947945499,70.37865880927401,3.2929884001278396,3.2929884001278396,0.049086315751849255,0.049086315751849255,1,75425648
4.0,22.36189013638206,90.41911504357812,69.58205729938932,2.4963868902431443,2.4963868902431443,0.037211924320320985,0.037211924320320985,1,75425648
4.0,22.36189013638206,91.75578363570943,68.70676377232304,1.6210933631768683,1.6210933631768683,0.024164525051177773,0.024164525051177773,1,75425648
4.0,22.36189013638206,93.09245222784074,67.4680768606335,0.3824064514873271,0.3824064514873271,0.005700270253767807,0.005700270253767807,1,75425648
4.0,22.36189013638206,93.22328053388628,67.32452008260135,0.23884967345517794,0.23884967345517794,0.0035603679891468175,0.0035603679891468175,1,75425648
