gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_min_val,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.019,0.001,0.01,NaN,NaN,0.15,1.0,10.0,0.25,2.777847734773477,23.11283543584289,-0.0002960845639492504,3.9968028886505635e-15,3.9968028886505635e-15,0.0002960845639492504,-1.0658775866035544e-5,1.0658775866035544e-5,27.778181263170822,72.18365964931975,99.96184091249057,27.788785210036927,-0.05283595480817249,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.01,NaN,NaN,0.15,1.0,10.0,0.5,5.533163266326633,46.07353419302651,-0.0008825711387032698,1.9539925233402755e-14,1.9539925233402755e-14,0.0008825711387032698,-1.595057106075948e-5,1.595057106075948e-5,55.33075009212762,49.29452365606282,104.62527374819044,52.88468847909189,10.354491641856068,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.01,NaN,NaN,0.15,1.0,10.0,1.0,8.852175167516753,77.19719280367029,-0.000692067661518081,1.5987211554602254e-14,1.5987211554602254e-14,0.000692067661518081,-7.81805204282037e-6,7.81805204282037e-6,88.52105960750602,17.02447690823468,105.5455365157407,83.87001717908204,48.31052628661521,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.01,NaN,NaN,0.15,1.0,10.0,1.5,9.173527302730273,88.08075344933064,0.007524394813742674,1.2434497875801753e-14,1.2434497875801753e-14,0.007524394813742674,8.20229183980651e-5,8.20229183980651e-5,91.74279742211647,6.789115299810202,98.53191272192667,93.10972951578621,-17.77947512158079,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.01,NaN,NaN,0.15,1.0,10.0,2.0,8.664716421642165,93.35908131722216,-0.022118729449630337,3.552713678800501e-15,3.552713678800501e-15,0.022118729449630337,-0.000255273552800685,0.000255273552800685,86.62504548697203,2.741681243948836,89.36672673092086,96.9321006327065,-79.50137892971314,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.01,NaN,NaN,0.15,1.0,10.0,2.5,7.845234473447345,96.53976858410395,-0.024436979601375697,-1.4210854715202004e-14,-1.4210854715202004e-14,0.024436979601375697,-0.00031148819941690824,0.00031148819941690824,78.42790775487208,0.9145703638021452,79.34247811867422,98.8473130843806,-95.76040027360489,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.01,NaN,NaN,0.15,1.0,10.0,3.0,6.873137263726373,98.69000273575887,-0.04983183475344788,3.552713678800501e-15,3.552713678800501e-15,0.04983183475344788,-0.0007250231275961861,0.0007250231275961861,68.68154080251028,0.15544486725447015,68.83698566976476,99.77418408760633,-99.50366374579842,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.01,NaN,NaN,0.15,1.0,10.0,3.5,5.80979092909291,100.22412586360447,0.12937824978741475,-2.842170943040401e-14,-2.842170943040401e-14,0.12937824978741475,0.0022269002682961388,0.0022269002682961388,58.22728754071651,0.005260559190571001,58.23254809990708,99.99096629056736,-99.98740670911495,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.01,NaN,NaN,0.15,1.0,10.0,4.0,4.694319381938194,101.4063013088444,0.10765189465245584,-2.842170943040401e-14,-2.842170943040401e-14,0.10765189465245584,0.002293237547207716,0.002293237547207716,47.050845714034395,0.2352232839048014,47.286068997939196,99.50255267800956,-99.55575629662673,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.01,NaN,NaN,0.15,1.0,10.0,4.5,3.541764126412642,102.33808880183915,-0.02958825077509175,-4.263256414560601e-14,-4.263256414560601e-14,0.02958825077509175,-0.0008354099742113798,0.0008354099742113798,35.388053013351325,0.7280534848323512,36.116106498183676,97.98413075100173,-98.87319061135427,100.0,0.08,0.6,0.27,1.0
