gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,opt
0.02,0.02,0.0,0.001,0.2,0.2,0.15,1.0,7.0,11.0,4.647414741474147,89.64077808034243,154.6151785738631,-1.910190962651922,-1.910190962651922,-3.292325167199952,true,0.0,154.6151785738631,4.752724661367924,4.752724661367924,187.1470817641821,1.606196193382442,188.75327795756453,99.14904990749696,-101.84308660814227,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.2,0.2,0.15,1.0,7.0,11.0,4.647414741474147,89.64077808034244,154.61517857386315,-1.910190962651922,-1.910190962651922,-3.2923251671999525,true,0.0,154.61517857386315,4.752724661367924,4.752724661367924,187.14708176418213,1.6061961933824422,188.75327795756456,99.14904990749696,-101.84308660814227,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.2,0.2,0.15,1.0,7.0,11.0,4.936981856080345,89.72202765717498,159.15834059716443,-1.8272800355533225,-1.8272800355533225,-3.021050618039303,true,0.0,159.15834059716443,4.605426242673413,4.605426242673413,193.71721358972684,1.9675949555431074,195.68480854526996,98.9945080713366,-102.09950219407588,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.2,0.2,0.15,1.0,7.0,11.0,5.226548970686542,89.80334035123855,163.93485483049813,-1.7304228985813652,-1.7304228985813652,-2.7145304425996524,true,0.0,163.93485483049813,4.480827618211175,4.480827618211175,200.5206976253039,2.437621350124033,202.95831897542794,98.79895470043819,-102.424994461549,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.2,0.2,0.15,1.0,7.0,11.0,5.516116085292739,89.8846132246,168.63186141258353,-1.6216153459740619,-1.6216153459740619,-2.3831172085707446,true,0.0,168.63186141258353,4.367251439887871,4.367251439887871,207.24467400963272,3.024534860178944,210.26920886981165,98.56158927099422,-102.82021917462055,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.2,0.2,0.15,1.0,7.0,11.0,5.805683199898937,89.96596408654952,172.99419084074248,-1.503979565087405,-1.503979565087405,-2.046294093680025,true,0.0,172.99419084074248,4.2567696140950275,4.2567696140950275,213.63397324003503,3.695841789422558,217.3298150294576,98.29943176967154,-103.25240919070535,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.2,0.2,0.15,1.0,7.0,11.0,6.095250314505134,90.0471959419948,176.8330281822387,-1.3870850315936074,-1.3870850315936074,-1.7353752199407475,true,0.0,176.8330281822387,4.144515789413027,4.144515789413027,219.49978038377463,4.379010247905927,223.87879063168057,98.04402630747181,-103.66445045659725,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.2,0.2,0.15,1.0,7.0,11.0,6.384817429111331,90.12851659916903,180.09560908927938,-1.255124984979918,-1.255124984979918,-1.4149985999187713,true,0.0,180.09560908927938,4.029550483042124,4.029550483042124,224.7893310930587,5.185439071620276,229.97477016467897,97.74521393459504,-104.15535448920177,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.2,0.2,0.15,1.0,7.0,11.0,6.674384543717529,90.20981717355438,182.83814716588887,-1.1228549647065018,-1.1228549647065018,-1.1269328012049216,true,0.0,182.83814716588887,3.913429790915884,3.913429790915884,229.55883897191157,6.015297529721173,235.57413650163275,97.44653737500614,-104.64290786908433,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.2,0.2,0.15,1.0,7.0,11.0,6.963951658323726,90.29112427282801,185.12024666234885,-0.9875521471547216,-0.9875521471547216,-0.8666368635201538,true,0.0,185.12024666234885,3.7975205487796817,3.7975205487796817,233.86790827061495,6.873553479654568,240.7414617502695,97.14484018262513,-105.13457898046754,100.0,0.08,0.6,0.27,1.0,false
