gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,opt_vb,cvml_vb,cvmh_vb,debt_diff,debt_per_diff,eq_deriv,eq_min_val,debt,equity,firm_value,leverage,ROE,p_filter_success,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.001,0.1,0.3,0.15,1.0,1.0,0.5,6.172830258905648,6.841126702077491,6.505962794078927,6.4862311985104775,3.646398418766239e-7,5.907174287686783e-8,-7.780363403617329e-16,0.0014398774321979784,6.17283062354549,95.40852893576859,101.58135955931408,6.076735584485981,1.685396212870205,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.3,0.15,1.0,1.0,1.0,12.345684702642657,13.681808671688591,13.011952961788607,12.97248840672485,-2.2438075752972964e-7,-1.8174832982872126e-8,2.362554382481659e-16,0.002461800028504659,12.3456844782619,90.71033081488756,103.05601529314946,11.979586483276892,3.486440199731611,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.3,0.15,1.0,1.0,1.5,18.518510760809914,20.522269443802713,19.517911001256678,19.45871508752916,3.058880118089746e-7,1.6517959557326546e-8,9.481580846461e-17,0.0033656717834695113,18.518511066697926,85.85303272455567,104.3715437912536,17.742873578391766,5.365075980425438,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.3,0.15,1.0,1.0,2.0,24.69142839552418,27.363080100140504,26.023972691750714,25.94504025481188,2.5298735195633526e-7,1.0245958553057803e-8,-2.6532760407634344e-17,0.0046044635695487385,24.691428648511533,80.77855131683269,105.46997996534422,23.410859333266913,7.2634228311331706,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.3,0.15,1.0,1.0,2.5,30.480533245058,33.759152665388626,32.095615415198,32.01859194664555,9.086405938774078e-8,2.9810521573625403e-9,6.535626326564077e-16,0.005095211033439623,30.48053333592206,75.84196417847852,106.32249751440058,28.667999763449597,9.094571373729398,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.3,0.15,1.0,1.0,3.0,36.34271305135609,40.23987245291333,38.24996811720839,38.17073248449095,-4.580085075645002e-7,-1.2602485315757405e-8,-1.808036624179648e-16,0.005970364075746018,36.342712593347585,70.57413951999278,106.91685211334037,33.991566226455504,10.86576634840637,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.3,0.15,1.0,1.0,3.5,43.213275828035705,47.88917922011021,45.54566030892525,45.40734378344536,4.669614668273425e-7,1.0805972421197225e-8,7.079914792947087e-16,0.007842005285049245,43.21327629499717,63.89779649872648,107.11107279372365,40.344359521277546,12.522421315701248,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.3,0.15,1.0,1.0,4.0,49.38304156113605,54.726436178600146,52.04815451574958,51.8902792215849,7.566703814632092e-7,1.5322474224809617e-8,-7.615805394711822e-18,0.00897764936940398,49.38304231780643,57.57463886033859,106.95768117814501,46.170636623615415,13.745751417597818,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.3,0.15,1.0,1.0,4.5,55.555677724072915,61.56683213323189,58.55389762207051,58.376301678566435,-1.0319742216324812e-7,-1.857549514125205e-9,-1.4956762679610374e-16,0.01005493305567995,55.55567762087549,50.606014761440385,106.16169238231588,52.33119063400482,13.86384593684349,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.3,0.15,1.0,1.0,5.0,61.24271819821961,67.84468601183207,64.5100186582788,64.34008770188996,-5.161059064562323e-7,-8.427220764202397e-9,-3.482132987304739e-16,0.011470344322188103,61.24271768211371,43.40731697764587,104.65003465975957,58.521449974887574,11.997834682060793,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.3,0.15,1.0,1.0,5.5,64.78839435431426,71.64081124222736,68.04243389041501,68.0009322238006,2.156004072162432e-6,3.327762778579901e-8,-6.355410708925742e-16,0.008469480987927212,64.78839651031834,38.738642967393915,103.52703947771225,62.58113516736491,10.01669656636286,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.3,0.15,1.0,1.0,6.0,67.36027343967861,74.30987022053851,70.47265572536952,70.61450157201303,-9.276722181539299e-7,-1.3771800065281268e-8,3.192079310421918e-16,0.008275022071904375,67.36027251200639,35.2990085561004,102.6592810681068,65.61537525995128,8.147375216551644,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.3,0.15,1.0,1.0,6.5,69.28793061028972,76.232545167221,72.17371420370371,72.53523907881582,1.1810932676326047e-7,1.7046161679667836e-9,-5.664438831406833e-17,-0.002990719018280882,69.28793072839905,32.77013558959244,102.05806631799149,67.89069519748926,6.701164613139743,true,100.0,0.08,0.6,0.27,1.0
