gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.005,0.2,0.225,0.15,1.0,1.0,11.0,62.24364936493649,47.19699377271292,2.775726889947407,0.7825148243418724,0.628371791545542,0.056871986151474235,false,0.0,2.775726889947407,0.044594539656137966,0.044594539656137966,65.0193762548839,57.09007568813656,122.10945194302045,53.24680048946882,63.204853361447874,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.2,0.225,0.15,1.0,1.0,11.0,62.24364936493649,49.082815423687464,2.775726889947407,-0.03523195413895998,-0.03523195413895998,-0.00026702603070368093,false,0.0,2.775726889947407,0.044594539656137966,0.044594539656137966,65.0193762548839,57.09935184119002,122.11872809607391,53.24275585619554,63.23137133643042,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.2,0.225,0.15,1.0,1.0,11.0,62.24364936493649,50.968637074662,2.775726889947407,-0.5491222312174684,-0.5491222312174684,-0.16822362134306307,true,0.0,2.775726889947407,0.044594539656137966,0.044594539656137966,65.0193762548839,57.061318071028836,122.08069432591273,53.25934343173452,63.12264322901211,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.2,0.225,0.15,1.0,1.0,11.0,62.24364936493649,52.85445872563653,2.775726889947407,-0.9567739924408228,-0.9567739924408228,-0.5231035918547744,true,0.0,2.775726889947407,0.044594539656137966,0.044594539656137966,65.0193762548839,56.948886539598774,121.96826279448267,53.308438412738546,62.80123234666395,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.2,0.225,0.15,1.0,1.0,11.0,62.24364936493649,54.740280376611075,2.775726889947407,-1.1519590916964877,-1.1519590916964877,-0.788794925508207,true,0.0,2.775726889947407,0.044594539656137966,0.044594539656137966,65.0193762548839,56.803905760084994,121.8232820149689,53.37188030026536,62.38677209984225,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.2,0.225,0.15,1.0,1.0,11.0,62.24364936493649,56.62610202758562,2.775726889947407,-1.2228262309978162,-1.2228262309978162,-0.9249239604610876,true,0.0,2.775726889947407,0.044594539656137966,0.044594539656137966,65.0193762548839,56.62610088686355,121.64547714174745,53.449892081988416,61.878476780361936,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.2,0.225,0.15,1.0,1.0,11.0,62.24364936493649,58.51192367856015,2.775726889947407,-1.1775384780750986,-1.1775384780750986,-0.8912478814759711,true,0.0,2.775726889947407,0.044594539656137966,0.044594539656137966,65.0193762548839,56.414519645461745,121.43389590034565,53.543020894464135,61.273624096935045,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.2,0.225,0.15,1.0,1.0,11.0,62.24364936493649,60.397745329534686,2.775726889947407,-0.9906709852382657,-0.9906709852382657,-0.6615155970581137,true,0.0,2.775726889947407,0.044594539656137966,0.044594539656137966,65.0193762548839,56.16736928803194,121.18674554291584,53.65221746288962,60.56708907563111,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.2,0.225,0.15,1.0,1.0,11.0,62.24364936493649,62.28356698050923,2.775726889947407,-0.6770473019838338,-0.6770473019838338,-0.3279436173190386,true,0.0,2.775726889947407,0.044594539656137966,0.044594539656137966,65.0193762548839,55.87959669137884,120.89897294626275,53.77992440331462,59.74442622447689,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.2,0.225,0.15,1.0,1.0,11.0,62.24364936493649,64.16938863148377,2.775726889947407,-0.27955557608812526,-0.27955557608812526,-0.05998504737984789,true,0.0,2.775726889947407,0.044594539656137966,0.044594539656137966,65.0193762548839,55.539362234654995,120.55873848953888,53.931699244286435,58.77178931781981,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.2,0.225,0.15,1.0,1.0,11.0,62.24364936493649,66.0552102824583,2.775726889947407,0.1666531054047811,0.1666531054047811,0.016046223014849748,false,0.0,2.775726889947407,0.044594539656137966,0.044594539656137966,65.0193762548839,55.128965619649904,120.1483418745338,54.11591640838546,57.59857806236761,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.2,0.225,0.15,1.0,1.0,11.0,62.24364936493649,67.94103193343284,2.775726889947407,0.6241215979279553,0.6241215979279553,0.05491324585960937,false,0.0,2.775726889947407,0.044594539656137966,0.044594539656137966,65.0193762548839,54.62576407142426,119.64514032630815,54.34351623271666,56.160062980726444,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.2,0.225,0.15,1.0,1.0,11.0,62.24364936493649,69.82685358440739,2.7445345593042987,1.0638740044052892,1.0031809554187114,0.09324647839255217,false,0.0,2.7445345593042987,0.04409340691470395,0.04409340691470395,64.98818392424079,54.001650927610385,118.98983485185117,54.616584689906176,54.23836001754556,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.2,0.225,0.15,1.0,1.0,11.0,62.24364936493649,71.71267523538192,2.629896626104724,1.4699311953687657,1.0031898304436742,0.12955518544155972,false,0.0,2.629896626104724,0.04225164579739785,0.04225164579739785,64.87354599104121,53.231123860435844,118.10466985147706,54.928857658738785,51.541410490394426,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.2,0.225,0.15,1.0,1.0,11.0,62.24364936493649,73.59849688635646,2.50811046035183,1.8444395058050644,1.0032003993849894,0.1638837259596941,false,0.0,2.50811046035183,0.040295041919002836,0.040295041919002836,64.75175982528832,52.298758563206874,117.05051838849519,55.3194985522189,48.372679895457104,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.2,0.225,0.15,1.0,1.0,11.0,62.24364936493649,75.484318537331,2.349407665760367,2.1932851953848638,1.0032129263363012,0.19662539043125155,false,0.0,2.349407665760367,0.03774533931944953,0.03774533931944953,64.59305703069685,51.192010158461315,115.78506718915817,55.78703592681008,44.581841484715,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.2,0.225,0.15,1.0,1.0,11.0,62.24364936493649,77.37014018830554,2.1558728940730845,2.5210350758415125,1.0032277102589557,0.2280840846433118,false,0.0,2.1558728940730845,0.034636029796921666,0.034636029796921666,64.39952225900957,49.89752064742932,114.29704290643889,56.34399685364182,40.15969395258217,100.0,0.08,0.6,0.27,1.0
