gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,opt
0.02,0.02,0.0,0.0025,0.2,0.275,0.15,1.0,10.0,4.0,4.8280578057805785,91.21193104058273,66.76886099777295,-3.4993246277868946,-3.4993246277868946,-19.654664212180034,true,0.0,66.76886099777295,1.3829341669818318,1.3829341669818318,115.04943905557873,-16.97412361455273,98.07531544102599,117.30723326070718,12.789078395985353,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.2,0.275,0.15,1.0,10.0,4.0,4.910353479274999,91.16465807701191,57.90175224659242,-3.507993993934489,-3.507993993934489,-19.730141386802075,true,0.0,57.90175224659242,1.180657713260803,1.180657713260803,107.00528703934243,-17.065124274397277,89.94016276494516,118.97386412230124,143.60349802310358,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.2,0.275,0.15,1.0,10.0,4.0,4.947585548028488,91.21193104058273,59.108691013833464,-3.508776896130339,-3.508776896130339,-19.751553701571787,true,0.0,59.108691013833464,1.1946977053764554,1.1946977053764554,108.58454649411834,-17.035598269885732,91.54894822423262,118.60818567588576,98.44494151854828,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.2,0.275,0.15,1.0,10.0,4.0,5.067113290276397,91.21193104058273,68.54973428758672,-3.5166884169408648,-3.5166884169408648,-19.836368037672177,true,0.0,68.54973428758672,1.352836030311995,1.352836030311995,119.22086719035067,-17.08691254988078,102.1339546404699,116.7299039873956,-11.102280762551597,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.2,0.275,0.15,1.0,10.0,4.0,5.186641032524306,90.82177896669415,67.32963290695943,-3.539524083589867,-3.539524083589867,-19.970406439150327,true,0.0,67.32963290695943,1.2981355849527632,1.2981355849527632,119.1960432322025,-17.52049974131528,101.67554349088722,117.23177387577533,-8.728587816870482,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.2,0.275,0.15,1.0,10.0,4.0,5.306168774772214,91.21193104058273,65.0795369729992,-3.527840304872711,-3.527840304872711,-19.96748762769533,true,0.0,65.0795369729992,1.2264882580142387,1.2264882580142387,118.14122472072133,-17.157272313160508,100.98395240756082,116.9900978364518,-5.423847742963705,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.2,0.275,0.15,1.0,10.0,4.0,5.425696517020123,91.21193104058273,69.39257067641576,-3.5311529595354916,-3.5311529595354916,-20.013585891759572,true,0.0,69.39257067641576,1.2789615205851441,1.2789615205851441,123.64953584661698,-17.176311020490704,106.47322482612628,116.13204732789872,-27.371466688012237,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.2,0.275,0.15,1.0,10.0,4.0,5.545224259268032,91.21193104058273,70.3897506072496,-3.5330793860980427,-3.5330793860980427,-20.046826504190246,true,0.0,70.3897506072496,1.2693760850087066,1.2693760850087066,125.84199319992992,-17.185286119757897,108.65670708017203,115.81613006832407,-33.498604435030565,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.2,0.275,0.15,1.0,10.0,4.0,5.664752001515941,91.21193104058273,70.64409386780562,-3.5337121087772494,-3.5337121087772494,-20.067551634975334,true,0.0,70.64409386780562,1.2470818466351323,1.2470818466351323,127.29161388296504,-17.18474152106837,110.10687236189666,115.60732872748032,-37.03288638494627,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.2,0.275,0.15,1.0,10.0,4.0,5.78427974376385,91.21193104058273,71.6188691391026,-3.533147685598795,-3.533147685598795,-20.076523532963922,true,0.0,71.6188691391026,1.2381639946843228,1.2381639946843228,129.4616665767411,-17.175249865831603,112.28641671090949,115.29592836687512,-41.703060751523026,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.2,0.275,0.15,1.0,10.0,4.0,5.903807486011759,91.21193104058273,72.33075136996969,-3.531483567866037,-3.531483567866037,-20.074187373482232,true,0.0,72.33075136996969,1.2251543015477253,1.2251543015477253,131.36882623008728,-17.157390389608032,114.21143584047925,115.0224802475752,-45.3043277304664,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.2,0.275,0.15,1.0,10.0,4.0,6.0233352282596675,91.21193104058273,73.17274658204926,-3.5288092901614414,-3.5288092901614414,-20.060403395290216,true,0.0,73.17274658204926,1.214821088468476,1.214821088468476,133.40609886464594,-17.13168682168969,116.27441204295624,114.73384085172633,-48.71688881990243,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.2,0.275,0.15,1.0,10.0,4.0,6.142862970507577,91.21193104058273,73.9837441011233,-3.523218916014195,-3.523218916014195,-20.01623171895636,true,0.0,73.9837441011233,1.2043853892936527,1.2043853892936527,135.41237380619907,-17.08371702144962,118.32865678474946,114.43751453422348,-51.75777507900629,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.2,0.275,0.15,1.0,10.0,4.0,6.262390712755486,91.21193104058273,74.79605276531008,-3.5187943809153506,-3.5187943809153506,-19.980842572978634,true,0.0,74.79605276531008,1.1943689909504132,1.1943689909504132,137.41995989286494,-17.043937557192383,120.37602233567256,114.15891406484988,-54.45228266948987,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.2,0.275,0.15,1.0,10.0,4.0,6.381918455003395,91.21193104058273,75.58782102238979,-3.5136448361022334,-3.5136448361022334,-19.93508741171298,true,0.0,75.58782102238979,1.1844059361668793,1.1844059361668793,139.40700557242374,-16.998005633660394,122.40899993876334,113.88623846462586,-56.86552330797936,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.2,0.275,0.15,1.0,10.0,4.0,6.501446197251304,91.21193104058273,76.34684824903238,-3.5078681733600945,-3.5078681733600945,-19.879371112166893,true,0.0,76.34684824903238,1.1743056226676225,1.1743056226676225,141.3613102215454,-16.946504896906195,124.41480532463922,113.62097127643867,-59.028123610845775,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.2,0.275,0.15,1.0,10.0,4.0,6.620973939499213,91.21193104058273,77.06191535792955,-3.501548594177567,-3.501548594177567,-19.813939510946568,true,0.0,77.06191535792955,1.1639060365151994,1.1639060365151994,143.27165475292168,-16.889922817223763,126.38173193569791,113.36421218362258,-60.96769833817515,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.2,0.275,0.15,1.0,10.0,4.0,6.740501681747121,91.21193104058273,77.72319963733419,-3.494782269329389,-3.494782269329389,-19.739302009321165,true,0.0,77.72319963733419,1.1530773717897589,1.1530773717897589,145.1282164548054,-16.828858653323095,128.2993578014823,113.11686897089727,-62.70878848009269,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.2,0.275,0.15,1.0,10.0,4.0,6.86002942399503,91.21193104058273,78.3282852136108,-3.4875980581019213,-3.4875980581019213,-19.65581327763517,true,0.0,78.3282852136108,1.141806840356018,1.141806840356018,146.9285794535611,-16.763581947550165,130.16499750601093,112.87871721948602,-64.27852250644231,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.2,0.275,0.15,1.0,10.0,4.0,6.979557166242939,91.21193104058273,78.88163172421203,-3.480030880096477,-3.480030880096477,-19.564110509867007,true,0.0,78.88163172421203,1.1301810393606049,1.1301810393606049,148.67720338664142,-16.694452541322157,131.98275084531926,112.64896544010337,-65.70375580388489,100.0,0.08,0.6,0.27,1.0,false
