gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_min_val,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.01975,0.00025,0.005,NaN,NaN,0.3,1.0,10.0,0.25,2.882598209820982,19.026051685401324,2.38694206977641e-5,-1.7763568394002505e-14,-1.7763568394002505e-14,2.38694206977641e-5,8.280522972796289e-7,8.280522972796289e-7,28.82600596763052,75.43927851929374,104.26528448692426,27.64679165215872,5.992756968204471,100.0,0.08,0.6,0.27,1.0
0.02,0.01975,0.00025,0.005,NaN,NaN,0.3,1.0,10.0,0.5,5.187948744874488,35.16844746179804,-0.0005319119649911386,-4.618527782440651e-14,-4.618527782440651e-14,0.0005319119649911386,-1.0252837704240024e-5,1.0252837704240024e-5,51.87895553677989,54.898287521204196,106.7772430579841,48.586153801149976,14.083740562123648,100.0,0.08,0.6,0.27,1.0
0.02,0.01975,0.00025,0.005,NaN,NaN,0.3,1.0,10.0,1.0,7.641134063406341,56.67531245420067,-0.0007371914580858174,-1.2079226507921703e-13,-1.2079226507921703e-13,0.0007371914580858174,-9.647670777250896e-6,9.647670777250896e-6,76.41060344260532,29.52875228387895,105.93935572648428,72.12673979241792,25.178074021662233,100.0,0.08,0.6,0.27,1.0
0.02,0.01975,0.00025,0.005,NaN,NaN,0.3,1.0,10.0,1.5,8.504460396039605,70.23999515714276,0.007150210776060817,-1.7408297026122455e-13,-1.7408297026122455e-13,0.007150210776060817,8.407600768404494e-5,8.407600768404494e-5,85.0517541711721,16.06874339123198,101.12049756240408,84.10931138732231,7.4958465042312294,100.0,0.08,0.6,0.27,1.0
0.02,0.01975,0.00025,0.005,NaN,NaN,0.3,1.0,10.0,2.0,8.577907740774078,79.85881664588344,0.01523295866746821,-2.7000623958883807e-13,-2.7000623958883807e-13,0.01523295866746821,0.00017758361511700723,0.00017758361511700723,85.79431036640825,8.30036835425392,94.09467872066217,91.17870588740185,-41.57011332539393,100.0,0.08,0.6,0.27,1.0
0.02,0.01975,0.00025,0.005,NaN,NaN,0.3,1.0,10.0,2.5,8.187328682868287,87.15958206199161,0.019993393025799833,-3.481659405224491e-13,-3.481659405224491e-13,0.019993393025799833,0.0002441992229728769,0.0002441992229728769,81.89328022170866,3.748695195849649,85.64197541755831,95.62282960245557,-79.29666310767085,100.0,0.08,0.6,0.27,1.0
0.02,0.01975,0.00025,0.005,NaN,NaN,0.3,1.0,10.0,3.0,7.495619511951195,92.95604409547627,-0.011370801328652647,-4.334310688136611e-13,-4.334310688136611e-13,0.011370801328652647,-0.00015169928663698537,0.00015169928663698537,74.9448243181833,1.2399525669313434,76.18477688511464,98.37244050894685,-95.05111206292113,100.0,0.08,0.6,0.27,1.0
0.02,0.01975,0.00025,0.005,NaN,NaN,0.3,1.0,10.0,3.5,6.589008850885088,97.67896009489208,-0.013483266747101652,-5.400124791776761e-13,-5.400124791776761e-13,0.013483266747101652,-0.00020463270049015753,0.00020463270049015753,65.87660524210378,0.14669911965335558,66.02330436175714,99.77780706211013,-99.57009224699307,100.0,0.08,0.6,0.27,1.0
0.02,0.01975,0.00025,0.005,NaN,NaN,0.3,1.0,10.0,4.0,5.523722322232223,101.6092066333745,0.0362140245108904,-6.110667527536862e-13,-6.110667527536862e-13,0.0362140245108904,0.000655609069361324,0.000655609069361324,55.273437246833126,0.07629565620812429,55.34973290304125,99.86215713752084,-99.82941757311158,100.0,0.08,0.6,0.27,1.0
0.02,0.01975,0.00025,0.005,NaN,NaN,0.3,1.0,10.0,4.5,4.337043654365437,104.93303555451106,0.07507875469560332,-7.034373084024992e-13,-7.034373084024992e-13,0.07507875469560332,0.0017311044268607499,0.0017311044268607499,43.445515298349974,0.7711476362384033,44.21666293458838,98.25597956729753,-98.63645183877716,100.0,0.08,0.6,0.27,1.0
