gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.004,0.5,0.25,0.15,1.0,1.0,10.0,64.71941404666784,49.532063298694865,2.2194329595826616,3.202256176793767,-0.2662790677817705,0.2674780183951488,false,0.0,2.2194329595826616,0.034293155960625266,0.034293155960625266,66.9388470062505,44.589122538813136,111.52796954506363,60.01978452517546,34.86862526313919,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.5,0.25,0.15,1.0,1.0,10.0,64.71941404666784,51.33448960945576,2.2194329595826616,1.8055570504577094,-0.020290205061275976,0.1553025394488153,false,0.0,2.2194329595826616,0.034293155960625266,0.034293155960625266,66.9388470062505,44.636889620384416,111.57573662663492,59.99408924383576,35.013106254411056,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.5,0.25,0.15,1.0,1.0,10.0,64.71941404666784,53.13691592021666,2.2194329595826616,0.01813224520970828,0.01813224520970828,0.0037332794500598227,false,0.0,2.2194329595826616,0.034293155960625266,0.034293155960625266,66.9388470062505,44.63592325703229,111.57477026328279,59.994608860314045,35.010183297210176,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.5,0.25,0.15,1.0,1.0,10.0,64.71941404666784,54.93934223097756,2.2194329595826616,0.028983818262480397,0.028983818262480397,0.00521252036313697,false,0.0,2.2194329595826616,0.034293155960625266,0.034293155960625266,66.9388470062505,44.59805027557204,111.53689728182255,60.01498036754129,34.89562896975702,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.5,0.25,0.15,1.0,1.0,10.0,64.71941404666784,56.74176854173846,2.2194329595826616,-0.490088385071235,-0.490088385071235,-0.18898400635165832,true,0.0,2.2194329595826616,0.034293155960625266,0.034293155960625266,66.9388470062505,44.50571311213341,111.4445601183839,60.06470565736323,34.61633694550095,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.5,0.25,0.15,1.0,1.0,10.0,64.71941404666784,58.54419485249936,2.2194329595826616,-0.9113025544082852,-0.9113025544082852,-0.7410948254816829,true,0.0,2.2194329595826616,0.034293155960625266,0.034293155960625266,66.9388470062505,44.37520140447618,111.31404841072668,60.13512935874857,34.22157845755016,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.5,0.25,0.15,1.0,1.0,10.0,64.71941404666784,60.34662116326025,2.2194329595826616,-1.2146098313660343,-1.2146098313660343,-1.3596004110409374,true,0.0,2.2194329595826616,0.034293155960625266,0.034293155960625266,66.9388470062505,44.21354806924734,111.15239507549784,60.22258626166692,33.73262595411084,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.5,0.25,0.15,1.0,1.0,10.0,64.71941404666784,62.149047474021145,2.2194329595826616,-1.3479917961794716,-1.3479917961794716,-1.6147197282613688,true,0.0,2.2194329595826616,0.034293155960625266,0.034293155960625266,66.9388470062505,44.02109755861699,110.95994456486748,60.32703717431822,33.15052129893823,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.5,0.25,0.15,1.0,1.0,10.0,64.71941404666784,63.951473784782046,2.2194329595826616,-1.279868569450429,-1.279868569450429,-1.4283315565615566,true,0.0,2.2194329595826616,0.034293155960625266,0.034293155960625266,66.9388470062505,43.797224463788275,110.73607147003878,60.44899924444381,32.473372819358474,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.5,0.25,0.15,1.0,1.0,10.0,64.71941404666784,65.75390009554295,2.2194329595826616,-1.0410208938786527,-1.0410208938786527,-0.9577018287559977,true,0.0,2.2194329595826616,0.034293155960625266,0.034293155960625266,66.9388470062505,43.53863060513223,110.47747761138272,60.590491793916236,31.69120451837715,100.0,0.08,0.6,0.27,1.0
