gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_min_val,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.019,0.001,0.01,NaN,NaN,0.3,1.0,10.0,0.25,2.7267226222622263,19.219909032331493,0.00024389189889006957,6.217248937900877e-15,6.217248937900877e-15,0.00024389189889006957,8.944507112634895e-6,8.944507112634895e-6,27.267470114521153,71.82766148399016,99.0951315985113,27.516457846785674,-1.244104120829359,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.01,NaN,NaN,0.3,1.0,10.0,0.5,4.9355835083508355,35.72543732864956,0.000511951635637331,8.881784197001252e-15,8.881784197001252e-15,0.000511951635637331,1.0372666874567652e-5,1.0372666874567652e-5,49.35634703514399,51.476847275500845,100.83319431064484,48.94851082778154,1.64520973876634,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.01,NaN,NaN,0.3,1.0,10.0,1.0,7.308060756075609,58.01631139026851,0.00220848048043365,2.4868995751603507e-14,2.4868995751603507e-14,0.00220848048043365,3.0219788178383904e-5,3.0219788178383904e-5,73.08281604123651,26.440502227763975,99.52331826900048,73.43285705537045,-1.7709197653431263,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.01,NaN,NaN,0.3,1.0,10.0,1.5,8.114321382138213,72.09783548585999,-0.0035752680977907403,3.907985046680551e-14,3.907985046680551e-14,0.0035752680977907403,-4.406120893437693e-5,4.406120893437693e-5,81.13963855328434,13.4886667476658,94.62830530095015,85.74563212902602,-28.481398483406505,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.01,NaN,NaN,0.3,1.0,10.0,2.0,8.126782628262827,82.01864718535215,0.016016575461804905,1.7763568394002505e-14,1.7763568394002505e-14,0.016016575461804905,0.00019708384233267713,0.00019708384233267713,81.28384285809008,6.329461076928503,87.61330393501859,92.775684978593,-66.18183407556812,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.01,NaN,NaN,0.3,1.0,10.0,2.5,7.677217671767177,89.51774100857817,-0.018331571920725764,2.1316282072803006e-14,2.1316282072803006e-14,0.018331571920725764,-0.00023877884807330362,0.00023877884807330362,76.75384514575104,2.394836858732795,79.14868200448385,96.97425554275543,-89.69792262957819,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.01,NaN,NaN,0.3,1.0,10.0,3.0,6.919941944194419,95.40396380671743,0.022827851069450844,3.552713678800501e-14,3.552713678800501e-14,0.022827851069450844,0.00032988500848049146,0.00032988500848049146,69.22224729301364,0.5069423262293,69.72918961924293,99.27298405589187,-98.3528936272393,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.01,NaN,NaN,0.3,1.0,10.0,3.5,5.953285278527853,100.19271300302312,0.0030785695160844284,2.842170943040401e-14,2.842170943040401e-14,0.0030785695160844284,5.171211141498844e-5,5.171211141498844e-5,59.53593135479462,0.0009728401992532554,59.53690419499387,99.99836598793235,-99.99759579243555,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.01,NaN,NaN,0.3,1.0,10.0,4.0,4.829292879287929,104.15678438579965,-0.006243167041105835,2.1316282072803006e-14,2.1316282072803006e-14,0.006243167041105835,-0.00012927704318538616,0.00012927704318538616,48.28668562583819,0.4904803335961958,48.777165959434384,98.99444684013807,-99.05153955121226,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.01,NaN,NaN,0.3,1.0,10.0,4.5,3.57984793479348,107.46329420660639,-0.015014422513310421,2.1316282072803006e-14,2.1316282072803006e-14,0.015014422513310421,-0.00041941509211554254,0.00041941509211554254,35.78346492542149,1.7028956233520276,37.48636054877352,95.4572927368172,-97.34819759213985,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.01,NaN,NaN,0.3,1.0,10.0,5.0,2.2277727272727272,110.2318658299534,0.05657164435006834,4.263256414560601e-14,4.263256414560601e-14,0.05657164435006834,0.0025393813137897688,0.0025393813137897688,22.33429891707734,3.428929556225299,25.76322847330264,86.69060611026077,-95.58501435200556,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.01,NaN,NaN,0.3,1.0,10.0,5.5,0.8002299729972997,112.60487307617791,-0.006112597676516174,1.4210854715202004e-14,1.4210854715202004e-14,0.006112597676516174,-0.0007638551269981987,0.0007638551269981987,7.99618713229648,5.549923029304814,13.546110161601295,59.029396903644006,-93.96772497104516,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.01,NaN,NaN,0.3,1.0,10.0,6.0,0.5005,120.88932940908444,-48.12852486891914,2.842170943040401e-14,2.842170943040401e-14,48.12852486891914,-9.616088884898932,9.616088884898932,-43.12352486891914,16.373311405194578,-26.750213463724563,161.20815232894535,-88.56001386201869,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.01,NaN,NaN,0.3,1.0,10.0,6.5,0.5005,130.7448252837827,-126.1760876231458,8.526512829121202e-14,8.526512829121202e-14,126.1760876231458,-25.210007517112054,25.210007517112054,-121.17108762314581,38.04043663640233,-83.13065098674348,145.75982045716026,-82.80044781385732,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.01,NaN,NaN,0.3,1.0,10.0,7.0,0.5005,140.600321158481,-225.2165144864801,1.4210854715202004e-14,1.4210854715202004e-14,225.2165144864801,-44.99830459270333,44.99830459270333,-220.2115144864801,70.86266411228125,-149.34885037419883,147.44774662458556,-77.87004498388418,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.01,NaN,NaN,0.3,1.0,10.0,7.5,0.5005,150.45581703317927,-346.6155050954372,2.842170943040401e-14,2.842170943040401e-14,346.6155050954372,-69.25384717191554,69.25384717191554,-341.6105050954372,116.47998203703978,-225.13052305839742,151.73886706016563,-73.62381992886083,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.01,NaN,NaN,0.3,1.0,10.0,8.0,0.5005,160.31131290787758,-491.63986677328273,2.842170943040401e-14,2.842170943040401e-14,491.63986677328273,-98.22974361104552,98.22974361104552,-486.63486677328274,176.54626822244097,-310.08859855084177,156.93413722642714,-69.90525483193433,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.01,NaN,NaN,0.3,1.0,10.0,8.5,0.5005,170.1668087825758,-661.4755619994419,7.105427357601002e-14,7.105427357601002e-14,661.4755619994419,-132.16294945043796,132.16294945043796,-656.4705619994419,252.72544129729275,-403.74512070214917,162.59529300509698,-66.59150349098724,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.01,NaN,NaN,0.3,1.0,10.0,9.0,0.5005,180.02230465727413,-857.2436308089897,2.842170943040401e-14,2.842170943040401e-14,857.2436308089897,-171.27744871308488,171.27744871308488,-852.2386308089897,346.6884132364304,-505.5502175725593,168.57645416534152,-63.59227592542685,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.01,NaN,NaN,0.3,1.0,10.0,9.5,0.5005,189.87780053197235,-1080.0121870885307,4.263256414560601e-14,4.263256414560601e-14,1080.0121870885307,-215.78665076693923,215.78665076693923,-1075.0071870885306,460.1106595483921,-614.8965275401385,174.82733093143992,-60.841885513188345,100.0,0.08,0.6,0.27,1.0
