gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,opt
0.02,0.02,0.0,0.003,0.2,0.35,0.15,1.0,3.0,9.0,33.31786468120496,90.12722375886393,-2.1767615856704907,-1.4239337966877867,-1.4239337966877867,-2.7124488760450776,true,0.0,2.1767615856704907,-0.021777722016885735,0.021777722016885735,97.7768324579444,-0.02092993702828145,97.75590252091611,100.02141040744195,-100.941446680574,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.003,0.2,0.35,0.15,1.0,3.0,9.0,33.87042677629864,88.86695390394188,-4.572659231825266e-5,-1.4989928294191022,-1.4989928294191022,-2.906069657009734,true,0.0,4.572659231825266e-5,-0.001803766619825611,0.001803766619825611,101.61123460230365,0.830269826764509,102.44150442906816,99.18951812413161,-151.5300394850902,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.003,0.2,0.35,0.15,1.0,3.0,9.0,37.0024963022618,87.90119648714723,2.7557550906965247,-1.6943892788743546,-1.6943892788743546,-3.4997790510290363,true,0.0,2.7557550906965247,0.024824947558363133,0.024824947558363133,113.76324399748192,0.5746279016245384,114.33787189910646,99.49742994855492,-104.17509056534688,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.003,0.2,0.35,0.15,1.0,3.0,9.0,39.76597001805443,89.9421402355484,2.6772242563104527,-1.6155738961538153,-1.6155738961538153,-3.193070238428644,true,0.0,2.6772242563104527,0.02244150174210887,0.02244150174210887,121.97513431047375,-0.841893344741547,121.1332409657322,100.69501429832933,-96.16888191513677,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.003,0.2,0.35,0.15,1.0,3.0,9.0,40.68712792331864,90.07056864979505,4.16283737854377,-1.5546475735423104,-1.5546475735423104,-2.9092259610987288,true,0.0,4.16283737854377,0.034104458346869954,0.034104458346869954,126.2242211484997,-0.39930112255289174,125.8249200259468,100.31734661342963,-98.47735755318806,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.003,0.2,0.35,0.15,1.0,3.0,9.0,41.60828582858285,90.19908892663227,5.069000395001083,-1.490003975494141,-1.490003975494141,-2.6230553414714413,true,0.0,5.069000395001083,0.04060890192147681,0.04060890192147681,129.89385788074964,0.09632288027099921,129.99018076102064,99.9258998797393,-100.32221629157148,100.0,0.08,0.6,0.27,1.0,false
