gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_min_val,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.019,0.001,0.0025,NaN,NaN,0.3,1.0,5.0,0.25,3.029432893289329,11.769006754840795,-1.9722856826831503e-5,1.9539925233402755e-14,1.9539925233402755e-14,1.9722856826831503e-5,-1.3020824373116657e-6,1.3020824373116657e-6,15.147144743589818,83.28966169610197,98.4368064396918,15.387684029418258,-1.8422403766903517,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.0025,NaN,NaN,0.3,1.0,5.0,0.5,5.9880487548754875,23.287478999111165,-6.436063829085015e-5,4.263256414560601e-14,4.263256414560601e-14,6.436063829085015e-5,-2.149636414982344e-6,2.149636414982344e-6,29.940179413739145,70.83814011262487,100.77831952636402,29.70894886365581,1.11093565448932,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.0025,NaN,NaN,0.3,1.0,5.0,1.0,10.507260676067606,41.3785482026646,-0.0004015328385307271,8.704148513061227e-14,8.704148513061227e-14,0.0004015328385307271,-7.64295949077001e-6,7.64295949077001e-6,52.535901847499495,49.86874532502219,102.40464717252169,51.30226342071368,5.0662443112173605,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.0025,NaN,NaN,0.3,1.0,5.0,1.5,13.05937588758876,52.51047778190011,-0.0014753712519564033,1.3145040611561853e-13,1.3145040611561853e-13,0.0014753712519564033,-2.2594820221976335e-5,2.2594820221976335e-5,65.29540406669184,37.2130194467198,102.50842351341164,63.69759852774338,7.227928883632817,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.0025,NaN,NaN,0.3,1.0,5.0,2.0,14.596509600960095,60.05163425526965,0.0031178864447412025,1.9184653865522705e-13,1.9184653865522705e-13,0.0031178864447412025,4.272098645468121e-5,4.272098645468121e-5,72.98566589124522,29.128867160212454,102.11453305145767,71.47431781768634,7.8274483573977705,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.0025,NaN,NaN,0.3,1.0,5.0,2.5,15.593289278927893,65.68114136211372,0.005498154555041879,2.3803181647963356e-13,2.3803181647963356e-13,0.005498154555041879,7.051949664618678e-5,7.051949664618678e-5,77.9719445491945,23.43305488019807,101.40499942939257,76.89161775843773,6.378227222690236,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.0025,NaN,NaN,0.3,1.0,5.0,3.0,16.25813576357636,70.13634451791242,0.002685610427818119,2.984279490192421e-13,2.984279490192421e-13,0.002685610427818119,3.3037126357805196e-5,3.3037126357805196e-5,81.29336442830962,19.15840147500552,100.45176590331513,80.92776040050357,2.4150034974691703,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.0025,NaN,NaN,0.3,1.0,5.0,3.5,16.6987198219822,73.79815834565325,-0.009709943967067147,3.765876499528531e-13,3.765876499528531e-13,0.009709943967067147,-0.00011629566901631556,0.00011629566901631556,83.48388916594392,15.814310840163103,99.29820000610702,84.07391993088446,-4.249184332463251,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.0025,NaN,NaN,0.3,1.0,5.0,4.0,16.97046699669967,76.86266577684245,0.009842046588744324,4.263256414560601e-13,4.263256414560601e-13,0.009842046588744324,0.00011599028583784236,0.00011599028583784236,84.8621770300871,13.150343897031028,98.01252092711812,86.58299595537433,-13.12922655280141,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.0025,NaN,NaN,0.3,1.0,5.0,4.5,17.122282178217823,79.50288116280916,0.009237631404829472,4.973799150320701e-13,4.973799150320701e-13,0.009237631404829472,0.0001079018708917338,0.0001079018708917338,85.62064852249395,10.957792964535287,96.57844148702924,88.65399690053297,-23.794943174754334,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.0025,NaN,NaN,0.3,1.0,5.0,5.0,17.18036798679868,81.81150339935743,-0.01431486257294523,5.613287612504791e-13,5.613287612504791e-13,0.01431486257294523,-0.00016664209502316495,0.00016664209502316495,85.88752507142044,9.12756648216537,95.01509155358582,90.3935613459703,-35.32270896240257,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.0025,NaN,NaN,0.3,1.0,5.0,5.5,17.15880583058306,83.83834929766753,-0.024634752652673342,6.608047442568932e-13,6.608047442568932e-13,0.024634752652673342,-0.0002871383113242706,0.0002871383113242706,85.76939440026263,7.598751341436383,93.36814574169901,91.8615162793763,-46.602754969355495,100.0,0.08,0.6,0.27,1.0
