gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,cvml_vb,cvmh_vb,debt_diff,eq_deriv,eq_min_val,sg_debt,debt,sg_equity,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,abs_debt_diff,debt_per_diff,abs_debt_per_diff,eq_deriv_min_val,eq_negative,eq_vb
0.02,0.02,0.0,0.0025,0.3,0.2,0.15,1.0,1.0,3.982148214821482,48.26778222496597,52.74105922674819,51.198116732327236,51.96816359905903,2.7336507677944155e-5,-0.00021357107115924865,0.0008546634217381669,48.2681060440738,48.26780956147365,60.66448249030872,60.66399249751932,108.93180205899296,44.31011756817701,17.265462728872215,100.0,0.08,0.6,0.27,1.0,2.7336507677944155e-5,5.66351019620799e-7,5.66351019620799e-7,-0.00021357107115924865,false,0.0
